evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20200706_2254,-5.69,110.55,535.0,LD.PAL.,41.006,-73.908,144.46,1671.9,1704.538,1714.884,0.0,4.037,0.747,0.767,0.774,0.756,0.75,0.4,0.2,0.926,0.928,-0.6,0.936,0.936,-0.5,0.931,0.936,-0.6,0.93,0.936,-0.9,0.932,0.936,-0.9,0.932,0.936,1,0.0,5.748
20200706_2254,-5.69,110.55,535.0,CC.ASBU.,43.821,-121.368,120.762,1527.168,1540.055,1543.879,1.0,3.391,0.508,0.36,0.381,0.399,0.401,1.1,-4.1,0.689,-0.377,-0.1,0.423,0.423,2.5,0.476,0.423,3.1,0.455,0.423,3.0,0.49,0.423,2.9,0.497,0.423,0,-1.0,41.371
20200706_2254,-5.69,110.55,535.0,CI.FOX2.,34.734,-118.24,126.53,1564.072,1580.893,1585.931,2.0,4.767,0.522,0.57,0.56,0.561,0.562,-0.2,0.2,0.823,0.933,-0.1,0.662,0.662,0.1,0.675,0.662,-0.1,0.659,0.662,0.0,0.663,0.662,0.0,0.659,0.662,1,1.0,50.272
20200706_2254,-5.69,110.55,535.0,CI.BRE.,33.808,-117.981,127.063,1567.427,1584.644,1589.805,3.0,1.337,0.192,0.204,0.197,0.189,0.192,1.3,4.6,0.46,-0.676,1.0,0.393,0.393,1.2,0.449,0.393,0.9,0.437,0.393,1.2,0.448,0.393,1.1,0.45,0.393,0,-1.0,51.252
20200706_2254,-5.69,110.55,535.0,CI.BC3.,33.655,-115.454,129.071,1579.983,1598.73,1604.373,4.0,2.681,0.549,0.582,0.577,0.578,0.581,-0.8,-1.0,0.872,0.847,-0.9,0.598,0.598,-0.5,0.594,0.598,-0.8,0.585,0.598,-0.7,0.59,0.598,-0.6,0.586,0.598,1,1.0,50.425
20200706_2254,-5.69,110.55,535.0,BK.BONV.00,38.987,-123.349,121.206,1530.044,1543.213,1547.122,5.0,1.857,0.446,0.395,0.389,0.406,0.402,-0.1,-0.7,0.569,0.377,-0.8,0.585,0.585,-0.1,0.677,0.585,-0.5,0.636,0.585,-0.1,0.67,0.585,-0.2,0.662,0.585,0,-1.0,47.248
20200706_2254,-5.69,110.55,535.0,CI.CTW.,33.677,-115.872,128.741,1577.927,1596.42,1601.981,6.0,4.735,0.422,0.473,0.453,0.459,0.459,-1.8,-2.7,0.826,0.811,-2.7,0.473,0.473,-2.3,0.491,0.473,-2.6,0.504,0.473,-2.4,0.502,0.473,-2.5,0.495,0.473,0,-1.0,50.574
20200706_2254,-5.69,110.55,535.0,BK.RBOW.00,40.335,-124.111,120.193,1523.467,1535.998,1539.713,7.0,1.373,0.144,0.183,0.181,0.18,0.18,8.4,4.1,0.573,-0.533,-8.6,0.37,0.37,-7.6,0.365,0.37,-8.1,0.343,0.37,-7.7,0.344,0.37,-7.8,0.346,0.37,0,-1.0,46.013
20200706_2254,-5.69,110.55,535.0,BK.KARE.00,36.597,-119.504,124.893,1553.713,1569.356,1574.026,8.0,3.668,0.508,0.502,0.489,0.49,0.49,-1.0,-1.5,0.799,0.769,-0.7,0.48,0.48,-0.1,0.473,0.48,-0.9,0.459,0.48,-0.6,0.471,0.48,-0.6,0.463,0.48,0,-1.0,48.607
20200706_2254,-5.69,110.55,535.0,MX.HPIG.,26.937,-105.664,139.522,1643.244,1671.0,1679.655,9.0,6.261,0.612,0.571,0.613,0.607,0.596,1.4,0.7,0.747,0.551,0.5,0.822,0.822,0.3,0.833,0.822,0.0,0.836,0.822,0.0,0.833,0.822,0.1,0.832,0.822,1,1.0,54.097
20200706_2254,-5.69,110.55,535.0,PY.BPH05.,33.612,-116.455,128.316,1575.276,1593.442,1598.9,10.0,5.345,0.462,0.499,0.492,0.492,0.495,-1.0,-1.1,0.87,0.847,-1.6,0.354,0.354,-1.2,0.392,0.354,-1.5,0.392,0.354,-1.3,0.396,0.354,-1.3,0.388,0.354,0,-1.0,50.888
20200706_2254,-5.69,110.55,535.0,PR.EMPR.,18.477,-66.529,166.899,1792.169,1851.399,1871.73,11.0,1.363,0.168,0.168,0.162,0.163,0.165,-6.1,-2.4,0.83,-0.794,-6.0,0.571,0.571,1.6,0.535,0.571,-7.2,0.516,0.571,-7.3,0.549,0.571,-7.3,0.543,0.571,0,-1.0,-11.882
20200706_2254,-5.69,110.55,535.0,CX.PB11.,-19.761,-69.656,154.548,1727.961,1771.699,1786.09,12.0,2.924,0.296,0.268,0.271,0.272,0.269,2.0,1.4,0.822,0.764,1.4,0.585,0.585,1.4,0.76,0.585,1.3,0.754,0.585,1.0,0.729,0.585,1.0,0.738,0.585,0,-1.0,179.556
20200706_2254,-5.69,110.55,535.0,BK.BABI.00,36.516,-120.853,123.911,1547.449,1562.409,1566.868,13.0,0.347,0.021,-0.007,-0.005,-0.004,-0.004,10.6,-2.0,0.35,-1.0,-8.6,0.515,0.515,-8.4,0.596,0.515,-8.7,0.578,0.515,-8.5,0.584,0.515,-8.4,0.584,0.515,0,-1.0,49.176
20200706_2254,-5.69,110.55,535.0,C1.MT18.,-33.463,-70.664,140.83,1650.916,1679.926,1689.011,14.0,1.182,0.069,0.095,0.089,0.069,0.075,7.0,3.7,0.724,-0.594,6.6,0.58,0.58,6.1,0.658,0.58,6.1,0.652,0.58,5.6,0.612,0.58,5.6,0.619,0.58,0,-1.0,178.408
20200706_2254,-5.69,110.55,535.0,YB.MOJO.00,34.756,-115.833,128.352,1575.498,1593.69,1599.157,15.0,0.498,0.113,0.163,0.165,0.162,0.162,9.4,-1.2,0.494,-0.054,0.1,0.609,0.609,0.5,0.578,0.609,0.2,0.605,0.609,0.3,0.598,0.609,0.3,0.593,0.609,0,-1.0,49.288
20200706_2254,-5.69,110.55,535.0,C1.VA01.,-33.023,-71.648,141.231,1653.256,1682.656,1691.876,16.0,1.317,0.195,0.291,0.296,0.297,0.29,2.9,-3.9,0.438,-0.788,-0.6,0.822,0.822,-1.0,0.582,0.822,-1.0,0.579,0.822,-1.4,0.546,0.822,-1.4,0.552,0.822,0,-1.0,177.079
20200706_2254,-5.69,110.55,535.0,C1.AC01.,-26.148,-70.599,148.143,1692.745,1729.273,1741.001,17.0,1.221,0.149,0.148,0.15,0.172,0.165,-2.6,-3.0,0.537,0.643,-4.1,0.639,0.639,3.4,0.628,0.639,-3.8,0.624,0.639,-4.2,0.628,0.639,-4.2,0.63,0.639,0,-1.0,178.068
20200706_2254,-5.69,110.55,535.0,GE.BOAB.,12.449,-85.666,162.629,1770.512,1824.17,1842.319,18.0,4.497,0.693,0.654,0.63,0.637,0.647,0.4,0.4,0.957,0.956,0.0,0.82,0.82,0.1,0.795,0.82,-0.5,0.762,0.82,-0.4,0.772,0.82,-0.1,0.785,0.82,1,2.0,65.44
20200706_2254,-5.69,110.55,535.0,C1.BO01.,-34.392,-71.085,139.889,1645.401,1673.506,1682.28,19.0,0.364,-0.042,0.021,0.02,0.017,0.018,2.5,2.7,0.737,0.379,-4.3,0.369,0.369,-2.4,0.207,0.369,-2.5,0.206,0.369,-2.8,0.19,0.369,-2.8,0.192,0.369,0,-1.0,177.92
20200706_2254,-5.69,110.55,535.0,CX.PB18.,-17.59,-69.48,156.72,1739.606,1785.918,1801.279,20.0,1.628,0.387,0.207,0.216,0.24,0.229,1.4,-3.8,0.662,-0.462,-0.1,0.619,0.619,-7.8,0.457,0.619,-7.8,0.457,0.619,-8.2,0.443,0.619,-8.2,0.446,0.619,0,-1.0,179.929
20200706_2254,-5.69,110.55,535.0,CM.HEL.00,6.191,-75.529,173.933,1826.588,1895.471,1919.732,21.0,2.837,0.484,0.438,0.379,0.415,0.438,-0.7,-0.7,0.847,0.633,-0.1,0.787,0.787,-0.5,0.83,0.787,-1.1,0.855,0.787,-0.9,0.852,0.787,-0.4,0.83,0.787,1,3.0,84.504
20200706_2254,-5.69,110.55,535.0,CI.CLT.,34.093,-117.317,127.473,1570.004,1587.528,1592.785,22.0,3.077,0.373,0.318,0.33,0.328,0.33,-1.2,-1.7,0.492,0.448,2.8,0.311,0.311,2.7,0.316,0.311,2.4,0.336,0.311,2.6,0.336,0.311,2.7,0.328,0.311,0,-1.0,50.664
20200706_2254,-5.69,110.55,535.0,Y4.VB04.,-39.378,-71.935,134.873,1615.553,1639.068,1646.284,23.0,1.58,0.32,0.339,0.34,0.343,0.342,2.5,2.5,0.973,0.955,2.2,0.375,0.375,2.0,0.427,0.375,1.9,0.428,0.375,1.7,0.427,0.375,1.7,0.43,0.375,0,-1.0,177.303
20200706_2254,-5.69,110.55,535.0,LD.FOR.,40.86,-73.885,144.606,1672.736,1705.526,1715.924,24.0,4.279,0.683,0.71,0.715,0.701,0.697,0.6,0.6,0.951,0.936,-0.4,0.881,0.881,-0.4,0.871,0.881,-0.4,0.868,0.881,-0.7,0.866,0.881,-0.8,0.866,0.881,1,0.0,5.752
20200706_2254,-5.69,110.55,535.0,CI.FMP.,33.713,-118.294,126.854,1566.11,1583.171,1588.283,25.0,3.07,0.385,0.446,0.446,0.439,0.435,-0.7,4.8,0.644,-0.655,1.1,0.614,0.614,1.3,0.664,0.614,1.0,0.657,0.614,1.2,0.66,0.614,1.3,0.661,0.614,1,1.0,51.48
20200706_2254,-5.69,110.55,535.0,OH.O53A.,40.249,-81.213,143.861,1668.469,1700.494,1710.626,26.0,6.525,0.763,0.755,0.763,0.782,0.782,1.0,1.0,0.964,0.96,0.4,0.874,0.874,0.5,0.883,0.874,0.5,0.881,0.874,0.1,0.881,0.874,0.1,0.882,0.874,1,0.0,15.193
20200706_2254,-5.69,110.55,535.0,CX.PSGCX.,-19.597,-70.123,154.704,1728.801,1772.722,1787.182,27.0,1.583,0.371,0.335,0.342,0.348,0.345,1.0,0.2,0.81,0.689,-0.6,0.47,0.47,0.4,0.593,0.47,0.4,0.587,0.47,-0.1,0.545,0.47,-0.1,0.562,0.47,0,-1.0,178.54
20200706_2254,-5.69,110.55,535.0,C.GO06.,-39.584,-71.472,134.688,1614.432,1637.786,1644.947,28.0,1.696,0.236,0.319,0.313,0.321,0.316,2.2,2.2,0.653,0.642,1.5,0.557,0.557,1.7,0.555,0.557,1.6,0.551,0.557,1.1,0.574,0.557,1.2,0.568,0.557,0,-1.0,177.819
20200706_2254,-5.69,110.55,535.0,CI.ALP.,34.687,-118.299,126.502,1563.894,1580.695,1585.726,29.0,4.423,0.489,0.554,0.532,0.533,0.538,-0.7,-0.4,0.877,0.936,-0.3,0.68,0.68,-0.1,0.693,0.68,-0.4,0.673,0.68,-0.2,0.684,0.68,-0.2,0.678,0.68,1,1.0,50.348
20200706_2254,-5.69,110.55,535.0,CM.URI.00,11.702,-71.993,173.484,1824.437,1892.685,1916.687,30.0,7.073,0.445,0.466,0.446,0.414,0.413,-0.8,-0.6,0.768,0.699,0.5,0.566,0.566,0.3,0.844,0.566,0.2,0.803,0.566,-0.2,0.742,0.566,-0.1,0.751,0.566,1,-1.0,20.913
20200706_2254,-5.69,110.55,535.0,CI.BLY.,33.75,-114.524,129.745,1584.169,1603.441,1609.252,31.0,11.493,0.596,0.611,0.593,0.594,0.601,-1.2,-0.5,0.853,0.817,-1.1,0.691,0.691,-0.7,0.644,0.691,-1.0,0.638,0.691,-0.9,0.637,0.691,-0.9,0.637,0.691,1,1.0,49.913
20200706_2254,-5.69,110.55,535.0,BK.BJES.00,40.544,-123.88,120.285,1524.071,1536.66,1540.393,32.0,0.0,,,,,,-16.0,-8.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,0,-1.0,45.715
20200706_2254,-5.69,110.55,535.0,NM.PBMO.,36.778,-90.43,143.469,1666.216,1697.842,1707.834,33.0,7.143,0.712,0.687,0.694,0.696,0.698,0.7,0.7,0.932,0.935,0.2,0.861,0.861,0.1,0.867,0.861,-0.1,0.865,0.861,-0.3,0.863,0.861,-0.2,0.866,0.861,1,0.0,28.633
20200706_2254,-5.69,110.55,535.0,LD.PTNY.,44.558,-74.951,140.835,1650.945,1679.96,1689.047,34.0,0.348,-0.008,-0.003,-0.004,-0.007,-0.005,3.0,-4.7,0.728,-0.671,6.6,0.142,0.142,6.8,0.136,0.142,6.7,0.139,0.142,6.3,0.146,0.142,6.3,0.145,0.142,0,-1.0,6.173
20200706_2254,-5.69,110.55,535.0,CX.PB09.,-21.796,-69.242,152.513,1716.921,1758.303,1771.811,35.0,2.36,0.371,0.29,0.294,0.308,0.308,0.8,2.2,0.6,0.484,-0.1,0.605,0.605,8.7,0.537,0.605,8.7,0.54,0.605,8.3,0.53,0.605,8.4,0.535,0.605,0,-1.0,-179.588
20200706_2254,-5.69,110.55,535.0,C1.MT01.,-33.864,-71.251,140.409,1648.454,1677.058,1686.004,36.0,3.111,0.242,0.426,0.412,0.366,0.376,0.4,-1.0,0.854,0.585,-2.8,0.841,0.841,-1.9,0.833,0.841,-2.0,0.833,0.841,-2.6,0.829,0.841,-2.5,0.83,0.841,1,4.0,177.67
20200706_2254,-5.69,110.55,535.0,1P.BONA.,-50.289,-72.027,123.976,1547.867,1562.872,1567.345,37.0,0.832,0.205,0.127,0.131,0.154,0.146,-0.7,-0.8,0.812,0.841,-1.4,0.753,0.753,-1.3,0.758,0.753,-1.4,0.76,0.753,-1.5,0.765,0.753,-1.5,0.766,0.753,0,-1.0,178.019
20200706_2254,-5.69,110.55,535.0,1P.ESCR.,-49.959,-73.132,124.26,1549.676,1564.876,1569.41,38.0,0.345,0.022,0.016,0.017,0.02,0.019,10.7,-2.1,0.356,-0.999,-8.8,0.539,0.539,-8.4,0.552,0.539,-8.5,0.552,0.539,-8.6,0.551,0.539,-8.6,0.55,0.539,0,-1.0,177.141
20200706_2254,-5.69,110.55,535.0,ZC.REDR.,19.271,-71.712,166.241,1788.87,1847.228,1867.212,39.0,1.17,0.14,0.156,0.153,0.146,0.144,-2.1,3.2,0.787,-0.041,-4.0,0.556,0.556,-3.8,0.543,0.556,-3.9,0.538,0.556,-4.2,0.538,0.556,-4.2,0.539,0.556,0,-1.0,8.712
20200706_2254,-5.69,110.55,535.0,CI.AVM.,35.066,-116.615,127.64,1571.048,1588.698,1593.995,40.0,5.963,0.596,0.644,0.617,0.629,0.624,-1.5,-1.1,0.877,0.771,-1.6,0.808,0.808,-1.1,0.824,0.808,-1.5,0.837,0.808,-1.4,0.837,0.808,-1.4,0.834,0.808,1,1.0,49.25
20200706_2254,-5.69,110.55,535.0,BK.PETY.00,40.177,-122.788,121.193,1529.964,1543.125,1547.032,41.0,3.791,0.558,0.569,0.56,0.552,0.558,0.2,0.5,0.776,0.932,-0.1,0.807,0.807,0.3,0.833,0.807,0.0,0.856,0.807,0.2,0.843,0.807,0.2,0.844,0.807,1,1.0,45.767
20200706_2254,-5.69,110.55,535.0,UW.DAVN.,47.801,-118.274,120.898,1528.049,1541.022,1544.872,42.0,7.219,0.593,0.572,0.575,0.574,0.575,1.5,1.4,0.666,0.785,0.8,0.597,0.597,1.5,0.641,0.597,1.3,0.645,0.597,1.5,0.65,0.597,1.4,0.649,0.597,1,1.0,36.1
20200706_2254,-5.69,110.55,535.0,CX.PB16.,-18.335,-69.508,155.975,1735.625,1781.046,1796.071,43.0,0.968,0.138,0.066,0.076,0.102,0.095,-0.1,-4.4,0.875,-0.522,-1.2,0.571,0.571,5.4,0.494,0.571,5.4,0.487,0.571,5.1,0.493,0.571,5.1,0.503,0.571,0,-1.0,179.867
20200706_2254,-5.69,110.55,535.0,CI.CSH.,33.644,-116.596,128.196,1574.524,1592.598,1598.027,44.0,5.563,0.61,0.627,0.613,0.618,0.617,-0.8,-0.6,0.871,0.807,-0.7,0.671,0.671,-0.3,0.683,0.671,-0.7,0.69,0.671,-0.5,0.691,0.671,-0.5,0.684,0.671,1,1.0,50.907
20200706_2254,-5.69,110.55,535.0,BK.YBH.50,41.732,-122.71,120.677,1526.617,1539.45,1543.258,45.0,2.354,0.377,0.303,0.31,0.323,0.319,-1.1,-0.4,0.723,0.656,-0.1,0.544,0.544,0.1,0.66,0.544,-0.1,0.643,0.544,0.1,0.668,0.544,0.1,0.666,0.544,1,1.0,44.058
20200706_2254,-5.69,110.55,535.0,BK.SAO.00,36.764,-121.447,123.377,1544.037,1558.633,1562.98,46.0,4.52,0.598,0.655,0.648,0.649,0.655,-0.3,-0.1,0.946,0.97,-0.4,0.825,0.825,-0.3,0.85,0.825,-0.6,0.828,0.825,-0.5,0.836,0.825,-0.4,0.836,0.825,1,1.0,49.098
20200706_2254,-5.69,110.55,535.0,1P.PTTY.,-50.424,-74.273,123.732,1546.303,1561.14,1565.562,47.0,2.749,-0.055,0.138,0.116,0.047,0.051,-0.4,0.0,0.783,0.744,-0.5,0.617,0.617,-0.5,0.692,0.617,-0.5,0.687,0.617,-0.6,0.664,0.617,-0.5,0.667,0.617,0,-1.0,176.315
20200706_2254,-5.69,110.55,535.0,CI.HEC.,34.829,-116.335,127.944,1572.949,1590.83,1596.199,48.0,6.648,0.589,0.566,0.56,0.558,0.561,-0.2,0.2,0.929,0.931,-0.3,0.775,0.775,0.1,0.794,0.775,-0.1,0.801,0.775,-0.1,0.803,0.775,0.0,0.797,0.775,1,1.0,49.411
20200706_2254,-5.69,110.55,535.0,PY.BPH11.,33.605,-116.452,128.321,1575.308,1593.478,1598.937,49.0,5.214,0.454,0.497,0.486,0.49,0.488,-0.9,-1.0,0.865,0.834,-1.4,0.344,0.344,-0.9,0.38,0.344,-1.3,0.381,0.344,-1.1,0.384,0.344,-1.1,0.376,0.344,0,-1.0,50.895
20200706_2254,-5.69,110.55,535.0,BK.HOPS.00,38.993,-123.072,121.405,1531.336,1544.632,1548.581,50.0,1.492,0.365,0.412,0.405,0.414,0.416,-0.2,-0.5,0.652,0.609,4.6,0.714,0.714,5.1,0.635,0.714,4.9,0.666,0.714,5.0,0.651,0.714,5.1,0.641,0.714,0,-1.0,47.154
20200706_2254,-5.69,110.55,535.0,BK.HULI.00,36.021,-121.236,123.791,1546.685,1561.563,1565.997,51.0,6.37,0.489,0.52,0.509,0.502,0.506,0.7,0.3,0.793,0.771,0.2,0.672,0.672,0.5,0.777,0.672,0.2,0.724,0.672,0.3,0.741,0.672,0.4,0.742,0.672,1,1.0,49.865
20200706_2254,-5.69,110.55,535.0,LD.NPNY.,41.755,-74.144,143.694,1667.509,1699.363,1709.435,52.0,3.817,0.757,0.778,0.782,0.783,0.785,0.5,0.0,0.868,0.846,-0.3,0.836,0.836,-0.2,0.845,0.836,-0.3,0.841,0.836,-0.6,0.839,0.836,-0.5,0.841,0.836,1,0.0,5.876
20200706_2254,-5.69,110.55,535.0,YB.MOJD.00,34.693,-116.115,128.164,1574.323,1592.372,1597.793,53.0,2.96,0.437,0.497,0.472,0.472,0.478,-1.2,-0.7,0.82,0.874,-1.4,0.483,0.483,-1.0,0.508,0.483,-1.3,0.515,0.483,-1.2,0.519,0.483,-1.2,0.513,0.483,1,1.0,49.479
20200706_2254,-5.69,110.55,535.0,BK.BRIC.00,40.112,-123.896,120.423,1524.966,1537.641,1541.4,54.0,3.337,0.495,0.445,0.467,0.466,0.467,0.7,1.0,0.879,0.896,0.6,0.761,0.761,1.1,0.844,0.761,0.7,0.822,0.761,0.9,0.812,0.761,0.9,0.819,0.761,1,1.0,46.189
20200706_2254,-5.69,110.55,535.0,BK.HATC.00,40.816,-121.461,121.893,1534.489,1548.1,1552.145,55.0,3.857,0.493,0.477,0.492,0.5,0.491,-0.9,-0.8,0.863,0.972,-1.1,0.719,0.719,-0.9,0.758,0.719,-1.0,0.749,0.719,-0.8,0.756,0.719,-0.9,0.753,0.719,1,1.0,44.627
20200706_2254,-5.69,110.55,535.0,CX.PB03.,-22.048,-69.753,152.26,1715.54,1756.632,1770.034,56.0,1.41,0.141,0.159,0.157,0.119,0.116,-8.6,-0.5,0.584,0.454,-1.5,0.774,0.774,-1.1,0.78,0.774,-1.2,0.776,0.774,-1.9,0.784,0.774,-1.8,0.788,0.774,0,-1.0,179.405
20200706_2254,-5.69,110.55,535.0,ZC.SODR.00,19.752,-70.576,165.895,1787.127,1845.027,1864.83,57.0,1.208,0.3,0.308,0.309,0.306,0.305,0.7,0.4,0.824,0.58,0.7,0.622,0.622,0.8,0.599,0.622,0.7,0.6,0.622,0.5,0.605,0.622,0.5,0.603,0.622,0,-1.0,4.21
20200706_2254,-5.69,110.55,535.0,PY.BPH02.,33.611,-116.455,128.317,1575.281,1593.448,1598.906,58.0,5.139,0.461,0.503,0.491,0.491,0.494,-1.0,-1.0,0.881,0.869,-1.5,0.367,0.367,-1.0,0.405,0.367,-1.4,0.405,0.367,-1.3,0.409,0.367,-1.2,0.401,0.367,0,-1.0,50.889
20200706_2254,-5.69,110.55,535.0,C.GO04.,-30.173,-70.799,144.114,1669.919,1702.203,1712.424,59.0,0.916,0.195,0.144,0.141,0.141,0.14,3.8,1.9,0.68,0.511,2.4,0.511,0.511,0.6,0.87,0.511,0.6,0.868,0.511,0.1,0.865,0.511,0.1,0.865,0.511,0,-1.0,178.028
20200706_2254,-5.69,110.55,535.0,BK.KCC.00,37.324,-119.319,124.76,1552.866,1568.415,1573.057,60.0,4.585,0.508,0.45,0.45,0.449,0.45,-0.7,0.4,0.719,0.873,0.2,0.564,0.564,0.5,0.589,0.564,0.3,0.582,0.564,0.4,0.587,0.564,0.4,0.585,0.564,1,1.0,47.719
20200706_2254,-5.69,110.55,535.0,CM.LCBC.00,8.857,-76.368,172.443,1819.423,1886.212,1909.614,61.0,0.337,0.003,0.011,0.01,0.011,0.011,14.0,1.6,0.232,0.111,1.1,0.801,0.801,1.8,0.845,0.801,1.5,0.837,0.801,1.6,0.836,0.801,1.6,0.836,0.801,0,-1.0,63.196
20200706_2254,-5.69,110.55,535.0,NU.CNGN.,12.5,-86.699,161.669,1765.568,1817.998,1835.677,62.0,5.927,0.675,0.657,0.608,0.618,0.643,-1.1,-1.3,0.941,0.902,-1.4,0.907,0.907,-1.8,0.82,0.907,-2.3,0.833,0.907,-2.2,0.834,0.907,-2.0,0.826,0.907,1,2.0,66.514
20200706_2254,-5.69,110.55,535.0,C1.CO04.,-32.043,-70.975,142.239,1659.113,1689.505,1699.068,63.0,1.414,0.25,0.272,0.272,0.264,0.269,1.5,0.4,0.539,0.322,-0.5,0.857,0.857,0.0,0.877,0.857,-0.1,0.88,0.857,-0.4,0.868,0.857,-0.5,0.87,0.857,0,-1.0,177.906
20200706_2254,-5.69,110.55,535.0,BK.WENL.00,37.622,-121.757,122.849,1540.645,1554.885,1559.123,64.0,3.615,0.623,0.541,0.558,0.559,0.562,0.6,0.7,0.727,0.812,0.6,0.837,0.837,0.5,0.872,0.837,0.2,0.865,0.837,0.4,0.87,0.837,0.4,0.865,0.837,1,1.0,48.242
20200706_2254,-5.69,110.55,535.0,CX.PB07.,-21.727,-69.886,152.58,1717.288,1758.746,1772.283,65.0,2.775,0.254,0.192,0.196,0.189,0.183,9.1,2.0,0.604,0.552,8.6,0.588,0.588,8.7,0.62,0.588,8.6,0.624,0.588,8.2,0.607,0.588,8.2,0.609,0.588,0,-1.0,179.133
20200706_2254,-5.69,110.55,535.0,NM.USIN.,37.965,-87.666,143.724,1667.684,1699.569,1709.652,66.0,5.05,0.733,0.66,0.673,0.682,0.679,-0.4,4.5,0.776,-0.308,0.0,0.579,0.579,0.0,0.58,0.579,-0.1,0.579,0.579,-0.4,0.582,0.579,-0.5,0.582,0.579,1,0.0,24.462
20200706_2254,-5.69,110.55,535.0,BK.SUTB.00,39.229,-121.786,122.255,1536.823,1550.671,1554.788,67.0,4.164,0.58,0.515,0.536,0.536,0.532,0.7,1.0,0.79,0.785,0.9,0.762,0.762,1.0,0.843,0.762,0.9,0.825,0.762,1.1,0.833,0.762,1.0,0.83,0.762,1,1.0,46.472
20200706_2254,-5.69,110.55,535.0,CI.CJM.,34.271,-117.424,127.325,1569.072,1586.485,1591.707,68.0,2.977,0.423,0.383,0.396,0.391,0.39,0.7,1.3,0.7,0.764,0.8,0.621,0.621,1.3,0.659,0.621,0.9,0.66,0.621,1.1,0.661,0.621,1.1,0.658,0.621,1,1.0,50.498
20200706_2254,-5.69,110.55,535.0,CI.IKP.,32.65,-116.109,128.941,1579.174,1597.821,1603.431,69.0,2.571,0.52,0.52,0.522,0.527,0.524,-0.6,0.1,0.925,0.901,-0.6,0.568,0.568,0.0,0.569,0.568,-0.5,0.577,0.568,-0.3,0.574,0.568,-0.2,0.57,0.568,1,1.0,51.892
20200706_2254,-5.69,110.55,535.0,PR.PCDR.,18.514,-68.381,167.133,1793.338,1852.88,1873.336,70.0,1.946,0.463,0.517,0.514,0.486,0.499,-0.9,3.0,0.784,-0.782,-1.5,0.603,0.603,-0.7,0.538,0.603,-0.9,0.529,0.603,-1.5,0.52,0.603,-1.4,0.516,0.603,0,-1.0,-4.39
20200706_2254,-5.69,110.55,535.0,Y4.VB05.,-39.379,-71.903,134.874,1615.555,1639.071,1646.287,71.0,2.124,0.359,0.349,0.344,0.326,0.328,0.7,0.5,0.688,0.605,-0.6,0.4,0.4,0.3,0.51,0.4,0.3,0.497,0.4,-0.7,0.492,0.4,-0.7,0.502,0.4,1,4.0,177.338
20200706_2254,-5.69,110.55,535.0,CX.PB14.,-24.626,-70.404,149.67,1701.266,1739.458,1751.79,72.0,2.473,0.049,-0.049,-0.046,-0.039,-0.044,-6.4,2.7,0.623,-0.923,6.6,0.362,0.362,5.9,0.396,0.362,5.9,0.395,0.362,5.7,0.383,0.362,5.7,0.382,0.362,0,-1.0,178.303
20200706_2254,-5.69,110.55,535.0,BK.DCMP.00,39.469,-123.338,121.048,1529.024,1542.093,1545.972,73.0,0.347,0.022,0.023,0.025,0.026,0.025,-11.6,-0.1,0.233,-1.0,-8.7,0.448,0.448,-8.2,0.47,0.448,-8.5,0.461,0.448,-8.3,0.46,0.448,-8.2,0.465,0.448,0,-1.0,46.716
20200706_2254,-5.69,110.55,535.0,C1.LR04.,-39.88,-73.426,134.283,1611.983,1634.987,1642.03,74.0,1.001,0.135,0.06,0.062,0.067,0.063,-0.5,-0.2,0.853,0.849,-1.6,0.245,0.245,0.7,0.252,0.245,0.7,0.241,0.245,-1.8,0.267,0.245,-1.9,0.274,0.245,0,-1.0,175.759
20200706_2254,-5.69,110.55,535.0,GE.SALTA.,-24.224,-66.34,149.933,1702.724,1741.207,1753.645,75.0,1.653,0.006,0.015,0.014,0.015,0.015,8.9,4.3,0.549,-0.512,8.3,0.697,0.697,10.1,0.604,0.697,10.0,0.614,0.697,9.1,0.649,0.697,9.3,0.645,0.697,0,-1.0,-174.403
20200706_2254,-5.69,110.55,535.0,BK.LEGD.00,37.214,-120.149,124.187,1549.214,1564.365,1568.883,76.0,3.597,0.572,0.509,0.526,0.532,0.533,0.2,0.6,0.898,0.784,0.7,0.597,0.597,0.8,0.665,0.597,0.5,0.661,0.597,0.7,0.669,0.597,0.7,0.66,0.597,1,1.0,48.144
20200706_2254,-5.69,110.55,535.0,CC.CLCV.,42.976,-122.089,120.623,1526.264,1539.064,1542.861,77.0,1.396,0.235,0.208,0.204,0.203,0.204,0.7,0.2,0.838,0.718,-0.1,0.788,0.788,0.2,0.846,0.788,0.0,0.854,0.788,0.1,0.835,0.788,0.2,0.835,0.788,0,-1.0,42.517
