station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
NO.NC303.00,61.225,11.369,141.736,1655.483,1685.393,1694.789,0.000,0.673,0.635,0.666,0.674,0.665
IU.BBSR.00,32.371,-64.696,123.176,1542.037,1556.507,1560.816,1.000,0.013,-0.037,-0.034,-0.030,-0.032
IV.SGRT.,41.755,15.744,157.717,1744.179,1791.711,1807.532,2.000,0.499,0.542,0.572,0.581,0.575
IV.MA9.,41.770,12.659,159.117,1751.558,1800.804,1817.273,3.000,0.362,0.393,0.428,0.439,0.422
GB.BIGH.,58.493,-3.910,145.180,1675.291,1708.689,1719.302,4.000,0.676,0.695,0.705,0.708,0.710
II.KIV.10,43.955,42.686,139.773,1644.010,1672.019,1680.761,5.000,0.778,0.796,0.812,0.812,0.807
OE.KBA.,47.078,13.345,154.347,1726.153,1769.671,1783.980,6.000,0.446,0.501,0.512,0.515,0.513
NE.EMMW.,44.710,-67.458,122.265,1536.180,1550.044,1554.166,7.000,0.616,0.614,0.611,0.617,0.616
XB.PM16.,35.130,-3.695,168.224,1798.045,1859.064,1880.115,8.000,0.380,0.338,0.344,0.347,0.343
ZP.MANS.02,-11.140,28.875,135.050,1615.906,1639.587,1646.860,9.000,0.253,0.229,0.232,0.226,0.228
XB.PM37.,34.951,-3.151,168.515,1799.488,1860.900,1882.109,10.000,0.519,0.507,0.539,0.558,0.538
GB.ELSH.,51.148,1.135,152.616,1716.764,1758.278,1771.836,11.000,0.715,0.696,0.673,0.653,0.663
GE.KARP.,35.547,27.161,153.689,1722.600,1765.352,1779.373,12.000,0.418,0.412,0.415,0.414,0.415
RO.PLOR2.,45.850,26.644,149.164,1697.736,1735.389,1747.525,13.000,0.369,0.412,0.456,0.452,0.437
IV.STAL.,46.260,12.710,155.273,1731.144,1775.749,1790.468,14.000,0.553,0.635,0.665,0.679,0.669
MN.VSL.,39.496,9.378,162.367,1768.443,1821.781,1839.808,15.000,0.507,0.570,0.601,0.619,0.597
KO.SARI.,38.407,36.418,145.787,1678.742,1712.777,1723.614,16.000,0.587,0.585,0.593,0.590,0.589
CH.LIENZ.,47.294,9.492,155.274,1731.148,1775.754,1790.473,17.000,0.570,0.603,0.631,0.647,0.638
CH.MUO.,46.968,8.637,155.784,1733.884,1779.094,1794.041,18.000,0.587,0.637,0.688,0.713,0.694
XB.PS34.,38.433,-4.750,164.817,1780.954,1837.457,1856.710,19.000,0.662,0.593,0.635,0.655,0.632
GR.AHRW.,50.541,7.076,152.668,1717.050,1758.624,1772.205,20.000,0.764,0.721,0.704,0.696,0.697
KO.PHSR.,41.631,27.524,150.927,1707.504,1747.107,1759.957,21.000,0.532,0.576,0.614,0.616,0.597
IV.SALB.,39.877,16.346,158.769,1749.732,1798.550,1814.857,22.000,0.595,0.541,0.534,0.530,0.533
XB.PS21.,37.345,-4.456,165.927,1786.563,1844.521,1864.348,23.000,0.007,0.015,0.015,0.013,0.015
6H.SUSS.,-19.422,33.292,125.920,1559.512,1575.899,1580.801,24.000,0.484,0.476,0.475,0.475,0.478
IV.FDMO.,43.036,13.087,157.891,1745.096,1792.839,1808.739,25.000,0.548,0.595,0.631,0.644,0.637
IV.MURB.,43.263,12.525,157.923,1745.268,1793.051,1808.966,26.000,0.570,0.608,0.630,0.636,0.633
AF.HVD.,-30.605,25.497,120.342,1523.731,1536.364,1540.111,27.000,-0.032,0.054,0.044,0.005,0.021
IV.ASQU.,43.797,11.789,157.739,1744.297,1791.856,1807.686,28.000,0.537,0.593,0.637,0.643,0.636
KO.BNN.,38.852,35.847,146.102,1680.526,1714.892,1725.847,29.000,0.714,0.720,0.748,0.743,0.742
RD.ORT2.,44.918,5.880,158.312,1747.323,1795.580,1811.674,30.000,0.591,0.602,0.636,0.670,0.649
IV.TEOL.,45.362,11.674,156.407,1737.215,1783.167,1798.392,31.000,0.634,0.665,0.709,0.720,0.707
IU.BBSR.10,32.371,-64.696,123.176,1542.037,1556.507,1560.816,32.000,0.016,-0.032,-0.026,-0.023,-0.026
XB.PM01.,35.702,-5.654,167.140,1792.648,1852.216,1872.683,33.000,0.597,0.657,0.677,0.683,0.672
KO.KRBG.,40.393,27.298,151.666,1711.567,1752.000,1765.157,34.000,0.416,0.447,0.516,0.502,0.479
CH.MMK.,46.051,7.964,156.803,1739.324,1785.751,1801.155,35.000,0.638,0.663,0.698,0.718,0.707
OE.MOA.,47.849,14.266,153.368,1720.856,1763.235,1777.117,36.000,0.553,0.572,0.615,0.620,0.613
ZP.MUFZ.02,-13.144,25.021,135.666,1619.610,1643.833,1651.291,37.000,0.437,0.451,0.450,0.449,0.451
FR.SJAF.00,42.484,2.876,161.137,1762.093,1813.864,1831.292,38.000,0.635,0.677,0.691,0.703,0.698
CA.CADI.,42.339,1.835,161.373,1763.315,1815.385,1832.927,39.000,0.148,0.141,0.131,0.129,0.131
KO.SPNC.,40.686,30.308,149.480,1699.493,1737.491,1749.753,40.000,0.558,0.615,0.660,0.660,0.647
XB.PM23.,33.128,-5.030,169.693,1805.295,1868.305,1890.162,41.000,0.656,0.737,0.747,0.747,0.744
IV.CAFR.,42.227,14.347,158.010,1745.726,1793.614,1809.569,42.000,0.468,0.514,0.529,0.524,0.523
MC.OLV2.,16.750,-62.228,121.708,1532.591,1546.093,1550.104,43.000,-0.046,-0.046,-0.044,-0.045,-0.046
CZ.PVCC.,50.528,14.569,150.937,1707.557,1747.170,1760.025,44.000,0.661,0.685,0.713,0.706,0.710
KO.SVRH.,39.447,31.523,149.098,1697.369,1734.950,1747.059,45.000,0.415,0.446,0.526,0.504,0.483
IU.KMBO.00,-1.127,37.252,136.017,1621.721,1646.258,1653.821,46.000,0.315,0.346,0.337,0.332,0.335
NO.SPA0.00,78.178,16.370,125.063,1554.085,1569.859,1574.570,47.000,0.615,0.605,0.585,0.582,0.586
IU.PAB.10,39.545,-4.350,163.827,1775.923,1831.140,1849.893,48.000,0.627,0.624,0.650,0.656,0.651
OE.ABTA.,46.747,12.512,154.910,1729.191,1773.369,1787.927,49.000,0.408,0.371,0.358,0.356,0.356
RO.PLOR7.,45.860,26.640,149.160,1697.713,1735.360,1747.495,50.000,0.320,0.352,0.374,0.374,0.370
CH.WIMIS.,46.665,7.624,156.294,1736.610,1782.427,1797.602,51.000,0.512,0.533,0.592,0.624,0.603
IV.SLCN.,40.390,15.633,158.785,1749.813,1798.650,1814.964,52.000,0.568,0.568,0.573,0.563,0.575
IV.HAGA.,37.285,15.155,161.220,1762.525,1814.401,1831.869,53.000,0.600,0.616,0.654,0.657,0.640
GB.STNC.,53.091,-2.206,150.644,1705.945,1745.232,1757.966,54.000,0.486,0.484,0.473,0.465,0.469
IV.GIB.,37.990,14.026,161.380,1763.351,1815.429,1832.975,55.000,0.378,0.362,0.369,0.362,0.364
MC.AIRS.,16.741,-62.214,121.718,1532.655,1546.162,1550.176,56.000,0.039,-0.137,-0.127,-0.132,-0.136
GU.RRL.,44.921,6.791,158.132,1746.372,1794.409,1810.420,57.000,0.624,0.651,0.672,0.689,0.688
GE.FLT1.,52.331,11.237,150.172,1703.332,1742.094,1754.635,58.000,0.714,0.736,0.697,0.682,0.694
MD.KIS.,46.998,28.817,147.278,1687.170,1722.785,1734.184,59.000,,,,,
IV.VVLD.,41.870,13.623,158.619,1748.939,1797.572,1813.809,60.000,0.580,0.654,0.683,0.691,0.686
XB.PM34.,31.291,-4.107,171.685,1815.026,1880.777,1903.756,61.000,0.652,0.560,0.582,0.599,0.583
XB.PM28.,32.232,-4.617,170.650,1809.984,1874.307,1896.700,62.000,0.578,0.627,0.654,0.672,0.652
KO.SHUT.,38.553,30.551,150.122,1703.056,1741.762,1754.283,63.000,0.550,0.525,0.556,0.549,0.543
RO.GZR.,45.393,22.777,151.550,1710.931,1751.233,1764.342,64.000,0.332,0.382,0.441,0.450,0.439
IU.KBS.10,78.915,11.939,124.596,1551.112,1566.556,1571.166,65.000,0.723,0.692,0.675,0.682,0.685
XB.PS19.,37.372,-4.994,165.771,1785.780,1843.533,1863.279,66.000,0.559,0.667,0.673,0.672,0.676
SX.ROHR.,50.234,12.317,151.841,1712.529,1753.161,1766.392,67.000,0.712,0.726,0.749,0.752,0.747
XB.PS26.,37.722,-4.963,165.446,1784.140,1841.467,1861.044,68.000,0.664,0.569,0.598,0.615,0.596
GR.MOX.,50.646,11.616,151.644,1711.449,1751.858,1765.007,69.000,0.797,0.786,0.797,0.796,0.793
PL.GKP.,53.270,17.237,147.740,1689.771,1725.881,1737.459,70.000,0.713,0.737,0.762,0.761,0.757
II.OBN.10,55.115,36.567,138.650,1637.388,1664.336,1672.715,71.000,0.748,0.712,0.743,0.739,0.730
XB.PM36.,34.889,-3.736,168.445,1799.142,1860.459,1881.630,72.000,0.373,0.450,0.441,0.429,0.446
RO.DEV.,45.887,22.898,151.157,1708.768,1748.628,1761.574,73.000,0.542,0.565,0.620,0.628,0.616
II.LVZ.00,67.898,34.651,131.038,1591.456,1611.769,1617.917,74.000,0.698,0.719,0.745,0.743,0.735
IV.PTCC.,46.408,13.354,154.926,1729.276,1773.472,1788.037,75.000,0.637,0.705,0.716,0.712,0.712
TH.POSS.,51.333,10.867,151.185,1708.922,1748.813,1761.770,76.000,0.034,0.018,0.020,0.023,0.020
IV.ECNV.,37.596,14.712,161.269,1762.780,1814.718,1832.211,77.000,0.331,0.282,0.318,0.312,0.307
CH.TORNY.,46.774,6.959,156.323,1736.767,1782.618,1797.806,78.000,0.685,0.699,0.757,0.775,0.765
YV.JNOV.00,-17.054,42.713,121.583,1531.780,1545.200,1549.187,79.000,-0.084,-0.035,-0.050,-0.063,-0.055
2H.AFME.,13.204,40.858,139.917,1644.852,1672.997,1681.785,80.000,0.625,0.649,0.656,0.656,0.656
IU.LSZ.10,-15.278,28.188,132.162,1598.361,1619.590,1626.040,81.000,0.361,0.472,0.467,0.451,0.464
MN.DIVS.,44.098,19.992,153.879,1723.626,1766.598,1780.701,82.000,0.406,0.495,0.560,0.574,0.560
IU.KBS.00,78.915,11.939,124.596,1551.112,1566.556,1571.166,83.000,0.710,0.679,0.661,0.668,0.671
2H.TRUE.,12.481,40.315,140.140,1646.162,1674.521,1683.383,84.000,0.699,0.647,0.623,0.636,0.638
KO.ADVT.,40.433,29.738,149.979,1702.262,1740.810,1753.273,85.000,0.557,0.582,0.669,0.655,0.636
GE.VAL.,51.939,-10.244,150.784,1706.714,1746.156,1758.948,86.000,0.776,0.733,0.711,0.684,0.707
KO.MLSB.,37.295,27.777,152.617,1716.768,1758.283,1771.842,87.000,0.448,0.445,0.505,0.497,0.480
RO.TESR.,46.512,26.649,148.763,1695.498,1732.712,1744.689,88.000,0.635,0.686,0.711,0.708,0.703
GE.ZKR.,35.115,26.217,154.559,1727.299,1771.065,1785.468,89.000,0.544,0.531,0.573,0.571,0.559
IV.MIGL.,40.604,16.441,158.204,1746.754,1794.879,1810.924,90.000,0.454,0.537,0.574,0.579,0.569
IV.SNAL.,40.925,15.209,158.605,1748.868,1797.484,1813.715,91.000,0.365,0.392,0.426,0.429,0.421
IV.SAMA.,41.780,12.592,159.136,1751.661,1800.931,1817.410,92.000,0.411,0.439,0.453,0.461,0.455
AF.MBEY.,-9.000,33.250,133.796,1608.322,1630.921,1637.829,93.000,0.532,0.540,0.549,0.553,0.546
XB.PS42.,36.528,-5.043,166.555,1789.718,1848.507,1868.663,94.000,0.499,0.574,0.613,0.639,0.613
IV.ISTR.,38.787,15.192,160.171,1757.071,1807.627,1824.593,95.000,0.445,0.442,0.456,0.449,0.451
GB.GAL1.,54.866,-4.711,148.723,1695.277,1732.449,1744.410,96.000,0.631,0.563,0.587,0.586,0.579
RO.BMR.,47.673,23.497,149.640,1700.383,1738.557,1750.884,97.000,0.613,0.664,0.698,0.709,0.695
GR.GRB3.,49.343,11.805,152.790,1717.712,1759.425,1773.058,98.000,0.570,0.654,0.684,0.688,0.683
XB.PS49.,36.903,-3.183,166.609,1789.989,1848.850,1869.035,99.000,0.478,0.425,0.456,0.482,0.461
FN.RNF.,66.612,26.011,134.133,1610.369,1633.257,1640.261,100.000,0.703,0.741,0.759,0.760,0.760
PL.KSP.,50.843,16.293,150.120,1703.047,1741.752,1754.273,101.000,0.649,0.680,0.723,0.721,0.718
KO.CTYL.,41.476,28.290,150.498,1705.136,1744.260,1756.935,102.000,0.507,0.580,0.651,0.657,0.629
KO.RSDY.,40.397,37.327,144.578,1671.861,1704.636,1715.030,103.000,0.812,0.801,0.773,0.785,0.795
AF.SWZ.,-27.182,25.332,123.441,1543.735,1558.384,1562.748,104.000,0.026,0.015,0.015,0.018,0.016
RO.HUMR.,44.528,24.980,150.895,1707.329,1746.896,1759.734,105.000,0.297,0.354,0.393,0.387,0.379
NO.SPB1.00,78.180,16.391,125.060,1554.066,1569.837,1574.548,106.000,0.613,0.596,0.580,0.578,0.581
XB.PS18.,37.250,-4.738,165.951,1786.684,1844.674,1864.513,107.000,0.604,0.679,0.696,0.707,0.698
II.CMLA.00,37.764,-25.524,154.184,1725.274,1768.601,1782.838,108.000,0.245,0.241,0.224,0.228,0.228
CN.LMQ.,47.549,-70.326,120.416,1524.218,1536.897,1540.658,109.000,0.763,0.696,0.703,0.706,0.700
IS.KZIT.,30.906,34.398,148.689,1695.083,1732.217,1744.165,110.000,0.593,0.555,0.659,0.628,0.599
PM.PFVI.,37.133,-8.827,164.684,1780.278,1836.608,1855.792,111.000,0.609,0.558,0.573,0.574,0.572
XB.PS14.,37.147,-5.518,165.842,1786.136,1843.983,1863.765,112.000,0.005,0.017,0.017,0.017,0.017
II.BRVK.10,53.058,70.283,120.471,1524.574,1537.287,1541.059,113.000,0.719,0.702,0.711,0.715,0.709
GR.CLL.,51.308,13.002,150.685,1706.166,1745.498,1758.249,114.000,0.699,0.747,0.754,0.751,0.752
CH.WILA.,47.415,8.908,155.301,1731.293,1775.931,1790.662,115.000,0.437,0.461,0.490,0.503,0.492
DK.NUUK.,64.184,-51.668,127.632,1570.287,1587.942,1593.240,116.000,0.722,0.697,0.699,0.690,0.693
II.BRVK.00,53.058,70.283,120.471,1524.574,1537.287,1541.059,117.000,0.706,0.689,0.697,0.701,0.696
CH.AIGLE.,46.342,6.953,156.739,1738.983,1785.332,1800.708,118.000,0.562,0.599,0.654,0.668,0.663
KO.RKY.,40.687,27.178,151.609,1711.255,1751.624,1764.758,119.000,0.520,0.551,0.603,0.600,0.580
GB.DYA.,50.435,-3.931,153.177,1719.820,1761.979,1775.778,120.000,0.377,0.310,0.279,0.258,0.277
BW.WETR.,49.145,12.876,152.668,1717.047,1758.621,1772.201,121.000,0.619,0.675,0.715,0.729,0.713
SX.TRIB.,50.352,12.137,151.781,1712.201,1752.765,1765.971,122.000,0.660,0.659,0.665,0.659,0.657
IU.RCBR.00,-5.827,-35.901,134.205,1610.803,1633.753,1640.778,123.000,0.227,0.303,0.305,0.304,0.303
CU.ANWB.00,17.668,-61.786,122.390,1536.988,1550.934,1555.082,124.000,0.029,0.046,0.004,-0.010,0.053
CH.EMV.,46.063,6.899,157.016,1740.461,1787.144,1802.646,125.000,0.409,0.518,0.577,0.591,0.586
IV.HMDC.,36.959,14.783,161.658,1764.791,1817.224,1834.905,126.000,0.642,0.676,0.711,0.713,0.695
IV.MRGE.,45.770,7.061,157.265,1741.779,1788.763,1804.377,127.000,0.635,0.660,0.682,0.696,0.689
IV.MAON.,42.428,11.131,159.165,1751.812,1801.118,1817.610,128.000,0.465,0.501,0.528,0.548,0.529
GE.TIRR.,44.458,28.413,148.922,1696.386,1733.774,1745.814,129.000,0.477,0.589,0.664,0.670,0.646
RD.MFT2.,46.602,-0.146,157.178,1741.318,1788.196,1803.771,130.000,0.554,0.648,0.638,0.631,0.640
NR.NE017.,53.213,7.120,150.067,1702.749,1741.395,1753.893,131.000,0.672,0.672,0.674,0.672,0.670
GR.GRA4.,49.564,11.435,152.684,1717.138,1758.731,1772.319,132.000,0.674,0.710,0.733,0.748,0.733
XB.PS59.,37.324,-3.799,166.086,1787.364,1845.532,1865.442,133.000,0.486,0.521,0.570,0.588,0.570
KO.SVSK.,39.916,36.993,144.959,1674.033,1707.202,1717.734,134.000,0.803,0.801,0.782,0.791,0.798
KO.ARMT.,40.568,28.866,150.521,1705.265,1744.415,1757.099,135.000,0.634,0.665,0.694,0.694,0.688
OE.CSNA.,47.928,15.859,152.738,1717.427,1759.081,1772.692,136.000,0.596,0.692,0.732,0.735,0.728
II.ARU.00,56.429,58.562,126.820,1565.188,1582.235,1587.343,137.000,0.736,0.734,0.725,0.729,0.730
XB.PS58.,37.264,-3.997,166.105,1787.458,1845.651,1865.570,138.000,0.369,0.509,0.540,0.554,0.543
KO.DALY.,36.816,28.653,152.131,1714.118,1755.079,1768.432,139.000,0.550,0.517,0.533,0.532,0.529
AF.DODT.,-6.186,35.748,133.961,1609.325,1632.066,1639.020,140.000,0.578,0.558,0.546,0.542,0.554
IV.VAGA.,41.415,14.234,158.701,1749.373,1798.107,1814.382,141.000,0.476,0.573,0.602,0.609,0.603
XB.PM26.,32.525,-4.566,170.406,1808.790,1872.777,1895.032,142.000,0.679,0.651,0.674,0.679,0.672
CH.SENIN.,46.363,7.299,156.649,1738.503,1784.744,1800.079,143.000,0.558,0.655,0.695,0.695,0.700
IV.LAV9.,41.678,12.699,159.176,1751.869,1801.188,1817.685,144.000,0.431,0.494,0.536,0.550,0.531
KO.GULT.,40.432,30.515,149.439,1699.268,1737.222,1749.467,145.000,0.541,0.593,0.656,0.650,0.632
IV.CRMI.,43.796,10.980,158.023,1745.795,1793.699,1809.660,146.000,0.483,0.540,0.592,0.626,0.599
MN.CLTB.,37.579,13.216,162.120,1767.172,1820.193,1838.099,147.000,0.372,0.396,0.420,0.428,0.415
