station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
GD.SHD.,21.441,111.003,172.871,1816.923,1884.416,1908.115,467.000,0.591,0.438,0.443,0.448,0.431
SC.WCH.,31.479,103.588,160.845,1756.764,1808.252,1825.578,468.000,0.538,0.563,0.559,0.554,0.560
NM.WJH.,41.304,108.078,153.354,1716.978,1759.422,1773.333,469.000,0.730,0.694,0.696,0.692,0.697
JS.BY.,33.263,119.267,161.603,1760.690,1813.138,1830.831,470.000,0.131,0.147,0.156,0.145,0.146
HI.HSK.,19.928,110.215,173.618,1820.514,1889.057,1913.189,471.000,0.239,0.169,0.177,0.183,0.185
GD.XIG.,23.788,114.635,171.518,1810.379,1875.986,1898.914,472.000,0.436,0.410,0.403,0.388,0.403
SD.JIN.,36.639,117.040,158.579,1744.921,1793.589,1809.845,473.000,0.476,0.429,0.430,0.432,0.433
JX.DAY.,25.391,114.364,169.908,1802.520,1865.914,1887.933,474.000,0.219,0.203,0.184,0.161,0.190
HL.BNX.,45.739,127.403,147.792,1686.271,1722.514,1734.143,475.000,0.631,0.627,0.648,0.674,0.663
GE.PMBI.,-2.902,104.699,159.208,1748.225,1797.668,1814.218,476.000,0.177,0.135,0.146,0.163,0.134
ZJ.CHA.,29.469,118.413,165.461,1780.390,1837.823,1857.447,477.000,0.417,0.496,0.495,0.496,0.492
HE.WAT.,36.805,114.046,158.492,1744.460,1793.022,1809.236,478.000,0.618,0.604,0.618,0.624,0.612
N.TTOF.,35.836,138.121,150.788,1702.940,1742.466,1755.293,479.000,0.147,0.131,0.111,0.105,0.110
SD.CHD.,37.913,120.742,156.801,1735.508,1782.015,1797.455,480.000,0.356,0.371,0.394,0.409,0.395
N.URHF.,42.930,143.671,142.984,1658.931,1690.155,1700.011,481.000,0.002,0.038,0.022,0.024,0.012
YN.LIC.,23.878,100.069,163.679,1771.343,1826.454,1845.172,482.000,0.501,0.430,0.405,0.411,0.437
AU.BBOO.,-32.810,136.059,127.779,1567.465,1585.291,1590.645,483.000,0.152,0.289,0.282,0.285,0.281
NX.JYU.,35.486,106.339,158.436,1744.164,1792.656,1808.845,484.000,0.747,0.686,0.680,0.664,0.685
N.KMTF.,33.678,135.490,153.826,1719.537,1762.529,1776.645,485.000,-0.104,0.005,-0.023,-0.020,-0.027
XZ.CHY.,28.662,97.465,159.125,1747.791,1797.132,1813.643,486.000,-0.160,0.088,0.085,0.087,0.086
TW.YULB.,23.392,121.297,169.880,1802.382,1865.737,1887.741,487.000,0.096,0.054,0.055,0.052,0.077
JS.LYG.,34.641,119.243,160.265,1753.750,1804.509,1821.558,488.000,0.420,0.310,0.320,0.335,0.337
CQ.WAS.,28.875,106.917,164.588,1775.973,1832.265,1851.442,489.000,0.662,0.664,0.662,0.661,0.662
TW.NACB.,24.174,121.595,169.094,1798.519,1860.802,1882.371,490.000,0.225,0.122,0.165,0.194,0.181
SN.FUPI.,34.974,109.145,159.681,1750.704,1800.734,1817.506,491.000,0.569,0.522,0.529,0.536,0.527
AU.GIRL.,-22.643,114.234,142.044,1653.493,1683.779,1693.309,492.000,0.036,0.017,0.011,0.003,0.010
YN.DAY.,25.727,101.316,163.624,1771.066,1826.107,1844.797,493.000,0.159,0.026,0.017,0.303,0.028
SD.HAY.,36.820,121.324,157.729,1740.432,1788.062,1803.924,494.000,0.334,0.217,0.239,0.264,0.258
GS.CXT.,33.731,105.761,159.836,1751.510,1801.733,1818.578,495.000,0.776,0.720,0.718,0.703,0.722
GS.HCH.,36.250,108.461,158.300,1743.448,1791.774,1807.900,496.000,0.609,0.497,0.524,0.558,0.506
BU.CDT.,41.015,117.916,154.155,1721.314,1764.689,1778.949,497.000,0.358,0.304,0.317,0.341,0.325
JS.GUY.,34.309,119.238,160.590,1755.439,1806.606,1823.809,498.000,0.496,0.443,0.441,0.449,0.447
KN.TKM2.,42.921,75.597,136.621,1621.570,1646.719,1654.492,499.000,0.387,0.414,0.419,0.417,0.415
SN.HZHT.,33.018,107.010,160.922,1757.164,1808.749,1826.112,500.000,0.542,0.551,0.564,0.575,0.552
LN.ANS.,41.105,123.013,153.247,1716.398,1758.718,1772.582,501.000,0.564,0.559,0.563,0.547,0.572
XJ.KMS.,42.268,88.173,144.629,1668.370,1701.273,1711.715,502.000,0.378,0.373,0.285,0.293,0.373
GD.HEJ.,21.930,110.551,172.234,1813.850,1880.452,1903.787,503.000,0.585,0.478,0.486,0.490,0.483
QH.MIH.,36.369,102.784,156.360,1733.157,1779.135,1794.376,504.000,0.671,0.729,0.709,0.696,0.725
SH.HUH.,30.448,119.798,164.192,1773.957,1829.733,1848.708,505.000,0.621,0.722,0.727,0.720,0.726
AU.XMI.,-10.450,105.688,152.694,1713.392,1755.076,1768.703,506.000,0.077,0.052,0.070,0.105,0.055
HE.XTT.,37.122,114.313,158.181,1742.823,1791.005,1807.076,507.000,0.749,0.728,0.737,0.746,0.736
N.YSIF.,35.194,132.886,154.367,1722.461,1766.084,1780.437,508.000,0.138,0.062,0.074,0.080,0.086
YN.TOH.,24.113,102.788,165.655,1781.372,1839.060,1858.786,509.000,0.263,0.289,0.282,0.280,0.288
SN.HUYT.,34.520,110.167,160.334,1754.109,1804.955,1822.036,510.000,0.468,0.514,0.512,0.508,0.515
SD.LQU.,36.409,118.485,158.651,1745.296,1794.052,1810.341,511.000,0.176,0.172,0.180,0.187,0.181
QH.DUL.,36.282,98.119,154.274,1721.961,1765.476,1779.789,512.000,0.465,0.475,0.504,0.514,0.478
FJ.HAHF.,25.012,117.521,169.975,1802.850,1866.336,1888.394,513.000,0.411,0.339,0.338,0.347,0.347
HI.SHP.,19.950,110.315,173.668,1820.753,1889.367,1913.528,514.000,0.187,0.519,0.529,0.534,0.525
GX.NNS.,22.891,108.151,170.135,1803.632,1867.336,1889.483,515.000,0.242,0.247,0.259,0.257,0.244
ZJ.LIA.,30.143,118.958,164.690,1776.488,1832.912,1852.140,516.000,0.436,0.586,0.591,0.604,0.589
AU.COEN.,-13.957,143.175,139.481,1638.519,1666.320,1674.994,517.000,0.479,0.526,0.539,0.540,0.526
AU.KNRA.,-15.677,128.763,146.099,1676.727,1711.168,1722.152,518.000,0.441,0.298,0.296,0.296,0.298
HB.HFE.,29.904,110.021,164.748,1776.784,1833.284,1852.542,519.000,0.587,0.508,0.518,0.539,0.510
BJ.ZHT.,39.962,115.680,155.336,1727.674,1772.434,1787.217,520.000,0.419,0.423,0.429,0.433,0.426
NM.QSH.,39.900,111.673,155.254,1727.235,1771.899,1786.645,521.000,0.555,0.525,0.535,0.545,0.527
HN.NIX.,27.992,112.345,167.108,1788.663,1848.276,1868.768,522.000,0.694,0.699,0.696,0.690,0.700
HE.LOH.,41.320,117.713,153.870,1719.775,1762.818,1776.953,523.000,0.465,0.500,0.509,0.524,0.507
XJ.WUQ.,39.740,75.238,137.754,1628.311,1654.497,1662.621,524.000,0.381,0.362,0.357,0.361,0.361
HB.JYU.,29.816,113.839,165.463,1780.403,1837.839,1857.465,525.000,0.514,0.479,0.483,0.487,0.481
XJ.YJS.,38.521,76.486,139.132,1636.467,1663.939,1672.500,526.000,0.355,0.320,0.308,0.312,0.318
YN.MLA.,21.426,101.528,165.975,1782.983,1841.093,1860.985,527.000,0.300,0.288,0.262,0.262,0.293
SC.BAX.,30.372,102.813,161.331,1759.284,1811.386,1828.947,528.000,0.477,0.469,0.461,0.449,0.468
HE.KUC.,40.592,118.474,154.519,1723.283,1767.085,1781.506,529.000,0.359,0.356,0.355,0.333,0.358
XJ.BCH.,39.793,78.783,140.185,1642.657,1671.132,1680.035,530.000,0.483,0.547,0.559,0.557,0.540
GZ.ZYT.,27.766,106.851,165.507,1780.623,1838.117,1857.766,531.000,0.607,0.678,0.647,0.619,0.667
N.KZKF.,37.298,138.514,149.617,1696.462,1734.690,1747.039,532.000,0.300,0.105,0.130,0.136,0.128
CB.HHC.00,40.850,111.564,154.301,1722.103,1765.649,1779.973,533.000,,,,,
XJ.TAG.,37.778,75.169,138.466,1632.531,1659.377,1667.725,534.000,0.462,0.375,0.363,0.364,0.377
ZJ.WEZ.,27.927,120.668,166.273,1784.477,1842.980,1863.029,535.000,0.190,0.104,0.106,0.101,0.107
GD.FES.,23.822,116.208,171.389,1809.752,1875.181,1898.036,536.000,0.430,0.419,0.433,0.454,0.434
KZ.ABKAR.,49.256,59.943,124.199,1544.846,1560.069,1564.612,537.000,0.198,0.214,0.198,0.195,0.210
BU.HBZ.,38.248,114.308,157.055,1736.860,1783.674,1799.229,538.000,0.647,0.642,0.655,0.668,0.654
FJ.DSXP.,23.708,117.426,171.254,1809.093,1874.336,1897.114,539.000,0.461,0.410,0.402,0.392,0.406
QH.LED.,36.551,102.397,156.045,1731.473,1777.075,1792.174,540.000,0.779,0.770,0.779,0.777,0.771
GS.MQT.,34.020,102.060,158.026,1742.001,1789.992,1805.991,541.000,0.646,0.689,0.686,0.681,0.690
YN.HEQ.,26.549,100.151,162.294,1764.251,1817.581,1835.612,542.000,0.217,0.174,0.179,0.179,0.173
LN.JZH.,41.075,121.140,153.659,1718.637,1761.435,1775.479,543.000,0.631,0.626,0.613,0.591,0.613
XJ.FUH.,46.993,87.179,140.876,1646.695,1675.836,1684.969,544.000,0.436,0.473,0.507,0.527,0.467
GX.PXS.,22.130,106.751,169.749,1801.743,1864.920,1886.851,545.000,-0.043,-0.020,-0.030,-0.022,-0.020
YN.XHT.,24.749,98.485,161.994,1762.708,1815.655,1833.538,546.000,0.366,0.207,0.171,0.177,0.207
AH.HEF.,31.824,117.142,163.351,1769.670,1824.359,1842.912,547.000,0.528,0.471,0.474,0.476,0.478
SC.SMK.,26.855,102.750,163.881,1772.373,1827.746,1846.565,548.000,0.277,0.363,0.354,0.348,0.361
SX.YUY.,40.023,112.369,155.191,1726.899,1771.489,1786.207,549.000,0.599,0.646,0.643,0.635,0.645
LN.QYU.,42.079,124.929,151.853,1708.797,1749.523,1762.793,550.000,0.641,0.694,0.702,0.699,0.702
GE.GSI.,1.304,97.576,157.949,1741.595,1789.493,1805.456,551.000,0.036,0.039,0.039,0.038,0.040
HE.XIT.,38.529,114.366,156.776,1735.374,1781.851,1797.280,552.000,0.436,0.469,0.456,0.444,0.465
N.AMMF.,28.157,129.300,161.443,1759.864,1812.109,1829.724,553.000,0.214,0.212,0.217,0.215,0.213
ZJ.XAJ.,29.482,119.271,165.250,1779.325,1836.481,1855.997,554.000,0.467,0.606,0.621,0.633,0.621
GX.GUL.,25.291,110.366,169.175,1798.920,1861.314,1882.928,555.000,0.605,0.672,0.687,0.695,0.673
HI.CHM.,19.597,110.003,173.704,1820.929,1889.595,1913.776,556.000,0.340,0.131,0.204,0.216,0.133
II.TLY.00,51.681,103.644,142.542,1656.379,1687.161,1696.863,557.000,0.531,0.599,0.604,0.608,0.588
JP.JNU.,33.125,130.877,157.013,1736.635,1783.397,1798.933,558.000,0.128,0.082,0.095,0.101,0.115
QH.XUH.,35.862,102.498,156.677,1734.845,1781.203,1796.586,559.000,0.770,0.752,0.752,0.747,0.752
HL.YCH.,47.634,128.565,145.736,1674.668,1708.725,1719.574,560.000,0.457,0.469,0.500,0.521,0.508
CB.XLT.00,43.900,116.079,151.389,1706.249,1746.450,1759.525,561.000,0.580,0.493,0.516,0.535,0.507
SX.TIY.,38.427,113.003,156.825,1735.635,1782.171,1797.622,562.000,0.705,0.652,0.670,0.687,0.664
N.YZKF.,35.089,134.459,153.529,1717.930,1760.577,1774.564,563.000,0.155,0.224,0.211,0.203,0.201
TW.TPUB.,23.301,120.630,170.320,1804.540,1868.499,1890.749,564.000,0.354,0.214,0.237,0.257,0.266
GD.ZHQ.,23.178,112.539,171.837,1811.929,1877.979,1901.089,565.000,0.483,0.554,0.563,0.569,0.550
AU.EIDS.,-25.369,151.082,126.139,1557.160,1573.764,1578.736,566.000,0.437,0.445,0.435,0.434,0.445
SC.MXI.,31.681,103.852,160.806,1756.563,1808.002,1825.309,567.000,0.537,0.618,0.601,0.581,0.612
HN.CHZ.,25.819,113.040,169.356,1799.811,1862.451,1884.165,568.000,0.520,0.411,0.436,0.457,0.421
NM.HLG.,40.376,111.844,154.797,1724.778,1768.905,1783.448,569.000,0.705,0.742,0.736,0.720,0.736
JL.THT.,41.697,125.998,151.906,1709.087,1749.873,1763.165,570.000,0.196,0.205,0.217,0.227,0.219
HE.QIX.,40.201,118.318,154.923,1725.456,1769.730,1784.330,571.000,0.336,0.316,0.316,0.297,0.314
JS.HUA.,33.615,119.005,161.310,1759.174,1811.250,1828.800,572.000,0.426,0.436,0.419,0.398,0.423
N.TMRF.,41.102,141.383,145.461,1673.110,1706.879,1717.626,573.000,0.012,0.081,0.075,0.069,0.095
N.OKWF.,33.827,133.469,154.989,1725.810,1770.161,1784.790,574.000,0.380,0.099,0.139,0.153,0.148
SN.ANKG.,32.670,109.037,161.858,1762.003,1814.775,1832.591,575.000,0.613,0.529,0.541,0.561,0.532
SX.LOF.,38.041,111.951,157.125,1737.229,1784.127,1799.714,576.000,0.494,0.500,0.506,0.513,0.516
HN.MIL.,28.804,113.077,166.406,1785.149,1843.829,1863.948,577.000,0.584,0.507,0.514,0.523,0.513
SC.MBI.,28.840,103.534,162.911,1767.419,1821.542,1839.876,578.000,0.294,0.275,0.275,0.263,0.273
HN.HOJ.,27.115,109.995,167.365,1789.943,1849.898,1870.526,579.000,0.681,0.703,0.709,0.699,0.712
YN.LIJ.,26.896,100.232,162.143,1763.475,1816.612,1834.568,580.000,0.185,0.188,0.190,0.191,0.189
SN.LUYA.,33.357,106.140,160.310,1753.985,1804.801,1821.871,581.000,0.759,0.649,0.644,0.641,0.647
HL.BEL.,46.972,127.158,146.719,1680.230,1715.326,1726.544,582.000,0.367,0.313,0.328,0.336,0.336
GE.LUWI.,-1.042,122.772,161.865,1762.041,1814.823,1832.643,583.000,0.531,0.155,0.159,0.181,0.170
FJ.MXXF.,26.354,117.189,168.739,1796.765,1858.567,1879.940,584.000,0.475,0.404,0.416,0.434,0.426
HE.WEC.,41.929,117.748,153.261,1716.474,1758.811,1772.681,585.000,0.556,0.515,0.550,0.588,0.548
GE.BKNI.,0.326,101.040,159.748,1751.050,1801.163,1817.967,586.000,0.319,0.373,0.401,0.422,0.367
HI.DAN.,19.670,110.324,173.873,1821.738,1890.643,1914.922,587.000,0.176,0.074,0.077,0.046,0.070
GD.HUZ.,23.242,114.424,172.056,1812.991,1879.346,1902.580,588.000,0.483,0.474,0.486,0.503,0.484
TJ.GUG.,38.930,117.503,156.263,1732.638,1778.500,1793.697,589.000,0.174,0.146,0.131,0.116,0.132
N.TGWF.,33.973,132.932,155.209,1726.996,1771.607,1786.333,590.000,0.200,0.137,0.146,0.148,0.158
SX.XIX.,36.700,110.950,158.331,1743.611,1791.975,1808.115,591.000,0.615,0.589,0.600,0.608,0.594
NM.BAC.,41.899,115.268,153.407,1717.267,1759.773,1773.706,592.000,0.518,0.450,0.472,0.501,0.476
GS.JFS.,39.391,98.741,152.097,1710.131,1751.134,1764.507,593.000,0.617,0.593,0.582,0.574,0.591
AU.STKA.,-31.876,141.596,126.294,1558.135,1574.852,1579.859,594.000,0.359,0.349,0.349,0.343,0.352
NM.GNH.,50.777,121.462,144.131,1665.523,1697.913,1708.176,595.000,0.179,0.136,0.143,0.141,0.146
N.WTRF.,34.374,136.575,152.689,1713.366,1755.045,1768.670,596.000,0.138,0.254,0.224,0.218,0.216
N.NOPF.,44.322,142.938,142.482,1656.027,1686.748,1696.428,597.000,-0.017,0.102,0.095,0.091,0.103
SC.JMG.,32.205,105.560,161.112,1758.150,1809.976,1827.430,598.000,0.586,0.680,0.682,0.682,0.681
YN.YAJ.,28.112,104.231,163.864,1772.289,1827.640,1846.450,599.000,0.194,0.235,0.233,0.226,0.235
IU.YSS.00,46.959,142.760,140.771,1646.081,1675.119,1684.217,600.000,0.121,0.090,0.082,0.085,0.080
GS.JNT.,35.531,105.771,158.210,1742.976,1791.193,1807.277,601.000,0.269,0.288,0.295,0.301,0.294
SH.SSE.,31.096,121.188,163.178,1768.785,1823.251,1841.718,602.000,0.451,0.491,0.489,0.492,0.485
HL.NZN.,47.537,122.882,147.089,1682.317,1717.807,1729.166,603.000,0.493,0.491,0.480,0.467,0.478
LN.FXI.,42.053,121.599,152.628,1713.031,1754.640,1768.238,604.000,0.561,0.572,0.582,0.589,0.580
GD.DOG.,22.875,113.723,172.361,1814.462,1881.241,1904.649,605.000,0.503,0.419,0.424,0.427,0.428
SC.TQU.,30.073,102.764,161.535,1760.339,1812.701,1830.361,606.000,0.358,0.358,0.376,0.380,0.358
JS.SH.,33.544,118.156,161.518,1760.253,1812.593,1830.244,607.000,0.518,0.527,0.536,0.521,0.530
GD.TIX.,23.135,116.509,172.016,1812.797,1879.097,1902.308,608.000,0.247,0.409,0.423,0.442,0.430
CB.CAD.00,31.000,97.500,157.694,1740.249,1787.837,1803.683,609.000,-0.202,-0.064,-0.063,-0.062,-0.065
TM.PANO.,17.148,104.612,170.014,1803.039,1866.577,1888.656,610.000,0.101,0.190,0.214,0.219,0.177
XZ.CAD.,31.140,97.172,157.390,1738.636,1785.855,1801.562,611.000,0.136,0.056,0.050,0.055,0.059
FJ.SWDT.,27.331,117.482,167.728,1791.754,1852.195,1873.020,612.000,0.454,0.365,0.370,0.384,0.377
GX.HZS.,24.426,111.567,170.379,1804.829,1868.869,1891.153,613.000,0.651,0.669,0.650,0.621,0.656
XZ.LIZ.,29.666,94.342,156.308,1732.881,1778.797,1794.015,614.000,0.151,0.103,0.105,0.116,0.099
QH.HTG.,37.864,90.715,148.983,1692.933,1730.466,1742.562,615.000,0.346,0.407,0.400,0.396,0.406
AH.BAS.,31.473,117.376,163.670,1771.300,1826.401,1845.114,616.000,0.199,0.231,0.224,0.209,0.216
GE.LHMI.,5.229,96.947,159.739,1751.006,1801.109,1817.908,617.000,0.156,0.215,0.207,0.208,0.222
GS.SDT.,38.771,101.040,153.588,1718.252,1760.968,1774.980,618.000,0.756,0.693,0.686,0.663,0.691
YN.SBT.,24.953,98.541,161.940,1762.430,1815.308,1833.165,619.000,0.344,0.350,0.328,0.334,0.349
NX.XSH.,37.249,105.203,156.455,1733.662,1779.754,1795.037,620.000,0.670,0.671,0.667,0.663,0.670
HA.SC.,31.791,115.418,163.509,1770.478,1825.371,1844.004,621.000,0.660,0.687,0.682,0.674,0.686
XJ.GAZ.,43.525,88.577,143.997,1664.755,1697.008,1707.223,622.000,0.469,0.510,0.552,0.570,0.514
NM.NIC.,41.725,118.875,153.354,1716.980,1759.425,1773.335,623.000,0.483,0.469,0.477,0.481,0.479
GE.KAAM.,0.493,72.995,136.121,1618.577,1643.273,1650.893,624.000,0.345,0.148,0.115,0.123,0.157
CB.LYN.00,34.550,112.470,160.641,1755.705,1806.936,1824.164,625.000,0.631,0.561,0.572,0.577,0.567
SX.YJI.,34.839,110.646,160.110,1752.941,1803.506,1820.481,626.000,0.570,0.641,0.646,0.650,0.643
QH.HUY.,36.656,101.192,155.443,1728.252,1773.139,1787.970,627.000,0.727,0.712,0.735,0.734,0.718
HE.XLD.,40.395,118.020,154.761,1724.584,1768.668,1783.196,628.000,0.227,0.260,0.265,0.272,0.264
YN.LOP.,24.886,104.291,166.236,1784.294,1842.748,1862.777,629.000,0.082,0.065,0.073,0.070,0.062
BU.MDY.,40.394,116.560,154.869,1725.167,1769.377,1783.953,630.000,0.564,0.538,0.541,0.540,0.538
GE.TOLI.,1.121,120.794,164.643,1776.249,1832.611,1851.815,631.000,0.234,0.160,0.166,0.186,0.184
IC.LSA.10,29.703,91.128,153.883,1719.846,1762.904,1777.045,632.000,0.263,0.325,0.315,0.321,0.325
Z6.MPUR.,24.604,90.030,154.952,1725.611,1769.919,1784.532,633.000,,,,,
GD.LTK.,23.662,114.647,171.644,1810.994,1876.777,1899.776,634.000,0.555,0.508,0.506,0.498,0.507
AU.MEEK.,-26.638,118.614,137.894,1629.143,1655.458,1663.625,635.000,0.240,0.267,0.269,0.279,0.275
N.NMRF.,43.367,145.738,141.530,1650.507,1680.287,1689.641,636.000,0.174,0.159,0.160,0.163,0.139
XZ.SNA.,29.224,91.754,154.590,1723.663,1767.546,1781.998,637.000,0.205,0.338,0.346,0.353,0.335
BU.HUA.,40.811,114.524,154.496,1723.157,1766.931,1781.342,638.000,0.262,0.221,0.215,0.190,0.212
SC.HWS.,28.640,104.736,163.726,1771.586,1826.759,1845.500,639.000,0.441,0.499,0.487,0.474,0.498
SN.HUAX.,34.401,109.720,160.359,1754.241,1805.118,1822.212,640.000,0.457,0.519,0.507,0.488,0.516
FJ.NPDK.,26.615,118.188,168.270,1794.446,1855.615,1876.733,641.000,0.270,0.265,0.257,0.245,0.240
HL.MIH.,45.626,131.810,146.497,1678.977,1713.838,1724.972,642.000,0.278,0.303,0.326,0.348,0.339
GD.LCH.,24.104,115.271,171.194,1808.806,1873.966,1896.711,643.000,0.448,0.348,0.349,0.345,0.343
GX.YLS.,22.635,110.173,171.450,1810.051,1875.565,1898.455,644.000,0.663,0.589,0.595,0.597,0.600
GS.SGT.,37.621,102.761,155.261,1727.273,1771.945,1786.694,645.000,0.742,0.737,0.716,0.700,0.731
HA.XX.,35.662,114.539,159.645,1750.512,1800.497,1817.252,646.000,0.596,0.598,0.615,0.637,0.617
N.TKDF.,32.818,131.387,156.938,1736.237,1782.909,1798.411,647.000,0.136,0.165,0.158,0.160,0.151
JL.YFT.,41.362,126.512,152.056,1709.906,1750.862,1764.217,648.000,0.195,0.143,0.134,0.125,0.130
KR.NRN.,41.422,75.970,137.544,1627.067,1653.060,1661.118,649.000,0.370,0.421,0.400,0.403,0.426
SC.YZP.,30.869,103.569,161.332,1759.288,1811.391,1828.952,650.000,0.487,0.502,0.487,0.476,0.499
XJ.WSU.,44.123,84.641,141.466,1650.133,1679.849,1689.181,651.000,0.310,0.135,0.331,0.373,0.141
LN.SUZ.,40.377,120.244,154.493,1723.141,1766.911,1781.321,652.000,0.436,0.410,0.419,0.438,0.420
HI.YML.,19.853,110.280,173.714,1820.976,1889.655,1913.843,653.000,-0.027,0.258,0.272,0.273,0.260
LN.GUS.,39.900,123.583,154.249,1721.824,1765.310,1779.611,654.000,0.603,0.523,0.525,0.534,0.537
FJ.LYXP.,25.128,117.026,169.968,1802.816,1866.292,1888.346,655.000,0.340,0.291,0.280,0.267,0.281
XJ.KSH.,39.145,75.566,138.225,1631.107,1657.729,1666.001,656.000,0.531,0.491,0.476,0.479,0.497
GS.LYT.,41.090,95.501,149.255,1694.451,1732.282,1744.487,657.000,0.721,0.737,0.724,0.713,0.737
SC.JYA.,29.794,103.928,162.380,1764.691,1818.132,1836.204,658.000,0.459,0.476,0.465,0.443,0.470
SC.XJI.,30.995,102.358,160.600,1755.492,1806.672,1823.881,659.000,0.460,0.404,0.387,0.371,0.402
CB.CD2.00,30.910,103.758,161.394,1759.607,1811.789,1829.379,660.000,0.574,0.535,0.529,0.521,0.533
N.AOGF.,32.451,139.774,151.605,1707.438,1747.883,1761.049,661.000,0.295,0.190,0.192,0.192,0.189
HI.WZS.,18.797,109.528,173.842,1821.588,1890.448,1914.710,662.000,0.182,0.124,0.063,0.071,0.102
KZ.KNDC.,43.217,76.966,137.363,1625.988,1651.814,1659.816,663.000,0.231,0.375,0.373,0.380,0.373
N.KSKF.,38.258,140.583,147.742,1685.993,1722.182,1733.792,664.000,-0.053,0.072,0.091,0.098,0.085
SC.PWU.,32.416,104.548,160.504,1754.992,1806.050,1823.213,665.000,0.479,0.558,0.552,0.537,0.552
YN.RST.,24.910,98.391,161.842,1761.924,1814.677,1832.486,666.000,0.206,0.332,0.322,0.328,0.330
YN.TNC.,25.029,98.520,161.886,1762.152,1814.961,1832.791,667.000,0.279,0.328,0.309,0.315,0.328
GE.PLAI.,-8.828,117.776,155.689,1729.570,1774.749,1789.689,668.000,0.410,0.316,0.327,0.349,0.331
YN.YOS.,26.694,100.768,162.645,1766.052,1819.832,1838.035,669.000,0.209,0.281,0.296,0.297,0.126
GS.PLT.,35.451,106.681,158.574,1744.896,1793.558,1809.811,670.000,0.767,0.739,0.750,0.748,0.737
NM.BTO.,40.744,109.878,154.202,1721.571,1765.002,1779.283,671.000,0.070,0.075,0.080,0.081,0.074
GD.SHW.,22.792,115.370,172.500,1815.135,1882.108,1905.596,672.000,0.209,0.449,0.443,0.408,0.435
GD.TIS.,22.270,112.885,172.798,1816.573,1883.964,1907.622,673.000,0.639,0.604,0.626,0.646,0.617
XJ.JHE.,44.650,83.020,140.229,1642.913,1671.429,1680.347,674.000,0.508,0.633,0.661,0.658,0.632
N.YTYF.,34.284,131.036,156.066,1731.590,1777.217,1792.326,675.000,0.092,0.177,0.165,0.159,0.174
N.KSRF.,42.982,144.485,142.488,1656.064,1686.791,1696.474,676.000,0.022,0.058,0.053,0.058,0.055
N.TSAF.,33.178,132.820,155.828,1730.312,1775.656,1790.658,677.000,0.202,0.306,0.279,0.264,0.279
HE.HST.,36.186,113.950,159.107,1747.697,1797.015,1813.517,678.000,0.632,0.606,0.630,0.658,0.623
NM.CSQ.,40.728,111.048,154.368,1722.466,1766.091,1780.445,679.000,0.551,0.560,0.562,0.560,0.561
JL.HCT.,42.642,130.465,149.555,1696.117,1734.276,1746.601,680.000,0.308,0.300,0.340,0.358,0.367
GZ.YPT.,27.212,108.813,166.845,1787.349,1846.612,1866.963,681.000,0.665,0.679,0.693,0.691,0.685
KN.AML.,42.131,73.694,135.707,1616.099,1640.426,1647.922,682.000,0.539,0.384,0.400,0.397,0.374
KN.EKS2.,42.661,73.777,135.539,1615.089,1639.268,1646.712,683.000,0.532,0.498,0.503,0.503,0.490
LN.LYN.,41.267,123.283,153.031,1715.223,1757.295,1771.065,684.000,0.486,0.479,0.476,0.474,0.478
HB.DWU.,31.499,114.120,163.796,1771.944,1827.208,1845.985,685.000,0.524,0.463,0.477,0.488,0.474
HB.MCH.,31.132,115.155,164.174,1773.868,1829.621,1848.588,686.000,0.622,0.648,0.636,0.634,0.647
GD.YGC.,22.417,111.942,172.383,1814.570,1881.380,1904.800,687.000,0.512,0.577,0.594,0.605,0.581
HE.CXT.,36.434,114.051,158.863,1746.412,1795.429,1811.817,688.000,0.643,0.594,0.620,0.646,0.611
AU.MUN.,-31.978,116.208,132.695,1597.865,1619.600,1626.220,689.000,0.269,0.329,0.331,0.297,0.310
NM.CHF.,42.297,118.981,152.777,1713.844,1755.624,1769.286,690.000,0.420,0.394,0.393,0.391,0.395
KC.TARG.,41.729,77.805,138.622,1633.454,1660.446,1668.844,691.000,0.402,0.456,0.466,0.464,0.453
XJ.WMQ.,43.814,87.705,143.339,1660.975,1692.559,1702.539,692.000,0.431,0.511,0.535,0.536,0.520
JS.HA.,32.499,120.659,162.014,1762.807,1815.779,1833.671,693.000,0.353,0.372,0.362,0.341,0.363
GD.ZHS.,22.487,113.360,172.687,1816.037,1883.272,1906.866,694.000,0.470,0.406,0.427,0.439,0.409
BU.TAS.,40.084,115.493,155.218,1727.043,1771.665,1786.396,695.000,0.258,0.262,0.266,0.265,0.264
HN.JGS.,29.390,111.890,165.659,1781.390,1839.083,1858.811,696.000,0.419,0.457,0.456,0.438,0.460
ZJ.CHX.,31.087,119.658,163.617,1771.030,1826.062,1844.748,697.000,0.486,0.584,0.576,0.567,0.577
CQ.WAZ.,30.752,108.461,163.489,1770.375,1825.242,1843.864,698.000,0.725,0.713,0.727,0.734,0.713
QH.YUS.,33.012,97.016,156.041,1731.451,1777.048,1792.146,699.000,0.304,0.336,0.356,0.357,0.336
BU.TST.,40.537,117.128,154.693,1724.216,1768.220,1782.718,700.000,0.537,0.547,0.551,0.551,0.551
