station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
EI.IGLA.,53.419,-9.375,147.762,1691.096,1727.205,1738.781,461.000,0.334,0.321,0.298,0.284,0.291
HU.BEHE.,46.471,16.776,148.951,1697.748,1735.143,1747.185,462.000,0.244,0.265,0.259,0.257,0.261
GR.RETHO.,52.738,9.361,146.525,1684.122,1718.911,1730.015,463.000,0.122,0.118,0.105,0.097,0.101
GR.GRA2.,49.654,11.358,148.630,1695.959,1733.005,1744.920,464.000,0.198,0.171,0.164,0.160,0.162
FR.SMPL.00,42.095,9.285,155.736,1734.834,1779.961,1794.875,465.000,0.145,0.152,0.163,0.175,0.166
NO.NBO00.00,61.031,10.778,138.661,1638.650,1665.587,1673.962,466.000,0.306,0.342,0.367,0.381,0.368
CH.NALPS.,46.595,8.748,152.149,1715.422,1756.379,1769.729,467.000,0.480,0.507,0.525,0.533,0.528
FR.MONQ.00,44.367,1.194,156.264,1737.659,1783.414,1798.564,468.000,0.454,0.482,0.495,0.511,0.502
GE.PSZ.,47.918,19.894,146.429,1683.579,1718.267,1729.335,469.000,0.466,0.439,0.439,0.437,0.440
IV.BDI.,44.062,10.597,153.579,1723.207,1765.806,1779.768,470.000,0.188,0.190,0.225,0.233,0.225
BW.PART.,47.496,11.116,150.540,1706.573,1745.720,1758.401,471.000,0.089,0.073,0.074,0.076,0.076
GU.RORO.,44.112,8.066,154.536,1728.382,1772.096,1786.477,472.000,0.048,0.033,0.021,0.010,0.020
GU.IMI.,43.910,7.893,154.773,1729.659,1773.650,1788.137,473.000,0.501,0.447,0.432,0.424,0.432
GR.FBRG.,52.906,10.198,146.149,1681.996,1716.389,1727.352,474.000,0.356,0.357,0.347,0.337,0.341
NL.HRKB.,51.188,6.168,148.735,1696.544,1733.704,1745.660,475.000,0.356,0.402,0.413,0.411,0.415
CH.ZUR.,47.369,8.581,151.529,1712.021,1752.275,1765.365,476.000,0.122,0.180,0.187,0.199,0.187
BW.RNON.,47.741,12.867,149.671,1701.760,1739.945,1752.273,477.000,0.009,0.042,0.060,0.076,0.064
KO.KIZT.,38.881,31.883,143.461,1666.656,1698.265,1708.251,478.000,0.070,0.065,0.061,0.060,0.061
NO.ARB5.00,69.536,25.498,128.267,1575.446,1593.566,1599.009,479.000,0.319,0.310,0.312,0.309,0.309
IV.PESA.,43.941,12.840,152.683,1718.338,1759.904,1773.481,480.000,0.404,0.385,0.382,0.384,0.377
SX.SCHF.,50.677,12.403,147.408,1689.104,1724.833,1736.273,481.000,0.250,0.291,0.336,0.351,0.340
GB.LMK.,53.457,-0.326,147.599,1690.180,1726.114,1737.628,482.000,0.258,0.302,0.301,0.295,0.299
GR.GRB5.,49.111,11.675,148.981,1697.919,1735.347,1747.400,483.000,0.415,0.428,0.421,0.426,0.424
KO.BAYT.,40.394,40.141,136.930,1628.369,1653.707,1661.541,484.000,0.038,0.066,0.069,0.071,0.069
OE.WATA.,47.336,11.576,150.502,1706.362,1745.466,1758.132,485.000,0.423,0.469,0.490,0.497,0.486
SX.NEUB.,51.194,11.772,147.176,1687.800,1723.282,1734.633,486.000,0.467,0.509,0.540,0.548,0.544
KV.BULE.,-1.633,29.140,139.000,1640.650,1667.904,1676.387,487.000,0.436,0.394,0.372,0.365,0.375
RO.MLR.,45.491,25.945,144.650,1673.469,1706.294,1716.705,488.000,0.043,0.106,0.132,0.139,0.120
OE.MYKA.,46.630,13.642,150.241,1704.919,1743.733,1756.292,489.000,0.235,0.255,0.265,0.271,0.264
IV.NRCA.,42.834,13.114,153.389,1722.178,1764.557,1778.437,490.000,0.261,0.258,0.289,0.304,0.285
G.IVI.00,61.206,-48.171,130.470,1589.139,1608.977,1614.970,491.000,0.044,0.078,0.089,0.078,0.078
NO.NC602.00,60.735,11.541,138.779,1639.349,1666.397,1674.809,492.000,0.354,0.336,0.339,0.333,0.335
CH.MFERR.,45.951,7.112,153.254,1721.443,1763.666,1777.488,493.000,0.132,0.149,0.158,0.160,0.157
GU.TRAV.,45.513,7.747,153.433,1722.418,1764.848,1778.747,494.000,0.197,0.187,0.204,0.210,0.209
GU.ROTM.,44.849,8.353,153.798,1724.394,1767.247,1781.304,495.000,0.314,0.294,0.298,0.289,0.300
GE.RUE.,52.476,13.780,145.432,1677.928,1711.567,1722.263,496.000,0.470,0.489,0.521,0.531,0.520
CH.VDL.,46.483,9.449,152.002,1714.617,1755.406,1768.695,497.000,0.429,0.386,0.382,0.366,0.382
GE.PBUR.,56.024,21.929,139.727,1644.935,1672.878,1681.596,498.000,0.448,0.500,0.510,0.508,0.507
RD.PGF.,42.548,8.999,155.486,1733.494,1778.324,1793.127,499.000,0.297,0.329,0.353,0.360,0.346
KO.BNGB.,38.991,40.679,136.797,1627.579,1652.797,1660.591,500.000,0.044,0.022,0.044,0.040,0.033
IV.TERO.,42.623,13.604,153.302,1721.703,1763.981,1777.823,501.000,0.210,0.203,0.198,0.193,0.203
KO.BODT.,37.062,27.310,147.458,1689.388,1725.171,1736.631,502.000,-0.069,-0.027,-0.034,-0.033,-0.031
CZ.PRU.,49.988,14.542,147.206,1687.968,1723.482,1734.844,503.000,0.193,0.214,0.211,0.204,0.208
IV.ATPC.,43.481,12.457,153.214,1721.227,1763.404,1777.208,504.000,0.102,0.177,0.226,0.250,0.218
RD.EPF.,43.031,0.340,157.716,1745.382,1792.887,1808.696,505.000,0.600,0.619,0.630,0.639,0.635
IV.MESG.,40.589,17.850,152.299,1716.241,1757.368,1770.782,506.000,0.396,0.339,0.362,0.370,0.347
GE.MARCO.,40.297,15.806,153.700,1723.861,1766.600,1780.614,507.000,0.245,0.268,0.258,0.250,0.257
SX.MEINS.,50.732,12.881,147.198,1687.921,1723.426,1734.785,508.000,0.481,0.517,0.528,0.529,0.527
CH.BNALP.,46.870,8.425,152.018,1714.700,1755.507,1768.801,509.000,0.394,0.414,0.414,0.413,0.418
KO.YEDI.,39.438,40.544,136.818,1627.703,1652.939,1660.739,510.000,0.111,0.212,0.244,0.240,0.222
IV.SSFR.,43.436,12.782,153.096,1720.582,1762.622,1776.376,511.000,0.368,0.343,0.337,0.346,0.344
GR.WET.,49.145,12.880,148.518,1695.331,1732.256,1744.126,512.000,0.359,0.400,0.428,0.442,0.433
NO.NC204.00,61.276,10.763,138.439,1637.336,1664.065,1672.369,513.000,0.389,0.411,0.417,0.408,0.405
RO.VOIR.,45.437,25.049,145.205,1676.638,1710.039,1720.653,514.000,0.344,0.408,0.288,0.291,0.398
FR.ISO.00,44.184,7.050,154.836,1729.998,1774.063,1788.577,515.000,0.496,0.521,0.530,0.534,0.532
GB.IOMK.,54.261,-4.566,147.040,1687.030,1722.367,1733.666,516.000,0.368,0.358,0.368,0.374,0.371
II.XBFO.50,48.330,8.330,150.760,1707.786,1747.177,1759.949,517.000,0.294,0.284,0.299,0.306,0.305
IV.MRLC.,40.756,15.489,153.585,1723.243,1765.849,1779.814,518.000,0.201,0.296,0.294,0.298,0.297
FR.ATE.00,43.086,-0.701,157.840,1746.039,1793.694,1809.560,519.000,0.209,0.329,0.353,0.389,0.375
OX.DRE.,46.173,13.645,150.597,1706.886,1746.096,1758.800,520.000,0.481,0.475,0.483,0.475,0.483
FR.BSTF.00,43.801,5.643,155.642,1734.332,1779.348,1794.220,521.000,0.027,0.029,0.028,0.028,0.029
CH.GRYON.,46.251,7.111,152.988,1719.995,1761.910,1775.617,522.000,0.244,0.291,0.304,0.304,0.309
OE.RONA.,47.700,16.296,148.264,1693.909,1730.558,1742.329,523.000,0.355,0.363,0.359,0.359,0.359
KO.URFA.,37.441,38.821,138.508,1637.747,1664.542,1672.868,524.000,0.242,0.256,0.248,0.251,0.254
NL.HGN.02,50.764,5.932,149.184,1699.048,1736.697,1748.831,525.000,0.326,0.313,0.308,0.306,0.307
GB.HPK.,53.958,-1.624,147.211,1687.993,1723.511,1734.876,526.000,0.154,0.121,0.132,0.139,0.133
MN.WDD.,35.837,14.524,157.195,1742.617,1789.490,1805.061,527.000,0.010,0.005,0.007,0.008,0.008
IV.CRE.,43.619,11.952,153.340,1721.908,1764.230,1778.088,528.000,0.302,0.307,0.329,0.339,0.325
KV.BUTK.,-1.539,29.392,138.850,1639.769,1666.884,1675.319,529.000,0.577,0.549,0.549,0.546,0.549
OE.SOKA.,46.678,15.033,149.598,1701.353,1739.457,1751.757,530.000,0.262,0.294,0.308,0.309,0.305
BW.GRMB.,48.141,11.264,149.945,1703.281,1741.767,1754.207,531.000,0.200,0.247,0.252,0.252,0.249
IV.BRMO.,46.476,10.372,151.672,1712.808,1753.224,1766.373,532.000,0.063,0.076,0.075,0.072,0.075
CH.SALEV.,46.060,6.097,153.466,1722.596,1765.064,1778.977,533.000,0.329,0.312,0.332,0.342,0.345
FR.CALF.01,43.753,6.922,155.258,1732.270,1776.831,1791.533,534.000,0.364,0.373,0.392,0.398,0.392
GE.MTE.,40.400,-7.544,160.840,1761.766,1813.136,1830.410,535.000,0.211,0.269,0.281,0.286,0.293
GR.GTTG.,51.546,9.964,147.422,1689.181,1724.925,1736.370,536.000,0.433,0.479,0.493,0.495,0.494
GE.ISP.00,37.843,30.509,144.803,1674.342,1707.325,1717.792,537.000,-0.013,-0.047,-0.047,-0.045,-0.042
FR.CLEV.00,48.549,1.389,152.190,1715.641,1756.643,1770.011,538.000,0.380,0.345,0.381,0.401,0.389
WM.SFS.,36.466,-6.206,164.836,1782.263,1838.764,1858.014,539.000,0.452,0.327,0.346,0.357,0.339
GR.FUR.,48.164,11.277,149.921,1703.145,1741.605,1754.034,540.000,0.292,0.352,0.358,0.367,0.361
NL.TERZ.00,50.757,5.906,149.196,1699.118,1736.781,1748.920,541.000,0.309,0.284,0.302,0.305,0.300
EI.DSB.,53.245,-6.376,148.060,1692.764,1729.193,1740.885,542.000,0.460,0.404,0.417,0.426,0.420
LU.ARSD.,49.864,5.857,150.038,1703.793,1742.382,1754.859,543.000,0.252,0.266,0.272,0.278,0.274
TA.M65A.,41.562,-70.647,122.371,1538.051,1551.969,1556.108,544.000,-0.017,0.140,0.124,0.128,0.136
LU.KLB.,50.100,6.109,149.759,1702.245,1740.526,1752.890,545.000,0.611,0.598,0.595,0.589,0.580
GE.SUMG.10,72.574,-38.462,125.530,1558.235,1574.324,1579.133,546.000,0.100,0.123,0.089,0.065,0.088
CH.GIMEL.,46.534,6.265,152.988,1719.997,1761.913,1775.620,547.000,0.412,0.416,0.418,0.432,0.433
MN.ISP.00,37.843,30.509,144.803,1674.342,1707.325,1717.792,548.000,-0.013,-0.047,-0.047,-0.045,-0.042
GE.PUL.,59.767,30.317,133.931,1610.333,1633.027,1639.965,549.000,0.202,0.188,0.172,0.168,0.175
SL.ZAVS.,46.434,15.025,149.787,1702.401,1740.713,1753.088,550.000,0.266,0.272,0.275,0.270,0.269
BW.BGDS.,47.635,13.028,149.693,1701.880,1740.089,1752.426,551.000,0.289,0.322,0.336,0.336,0.333
GE.WLF.,49.665,6.153,150.151,1704.420,1743.135,1755.657,552.000,0.393,0.421,0.442,0.459,0.444
GR.MILB.,49.828,9.292,149.140,1698.804,1736.406,1748.522,553.000,0.275,0.302,0.328,0.343,0.332
TH.NEUST.,51.578,10.864,147.127,1687.523,1722.953,1734.286,554.000,0.486,0.515,0.524,0.521,0.522
GB.JSA.,49.188,-2.172,151.987,1714.534,1755.307,1768.589,555.000,0.422,0.400,0.409,0.409,0.409
IV.CMDO.,37.464,13.823,156.686,1739.909,1786.169,1801.510,556.000,-0.078,-0.197,-0.169,-0.164,-0.183
CR.MOSL.,45.613,16.754,149.578,1701.240,1739.322,1751.613,557.000,0.131,0.131,0.131,0.134,0.142
GE.WIN.,-22.569,17.091,130.851,1591.494,1611.637,1617.729,558.000,0.460,0.466,0.462,0.433,0.441
IU.MACI.,28.250,-16.508,167.932,1797.808,1858.406,1879.286,559.000,0.368,0.338,0.338,0.340,0.339
GR.GRB1.,49.390,11.651,148.754,1696.651,1733.832,1745.795,560.000,0.259,0.304,0.339,0.358,0.349
FR.WLS.00,48.413,7.354,150.975,1708.971,1748.603,1761.463,561.000,0.249,0.270,0.270,0.269,0.270
GE.MORC.,49.777,17.543,146.160,1682.060,1716.465,1727.432,562.000,0.236,0.290,0.300,0.305,0.299
CR.DBRK.,42.669,18.147,150.835,1708.202,1747.677,1760.480,563.000,0.302,0.223,0.215,0.204,0.226
CH.SULZ.,47.528,8.112,151.539,1712.076,1752.341,1765.435,564.000,0.410,0.402,0.405,0.417,0.421
OX.MLN.,46.150,12.615,151.054,1709.407,1749.126,1762.019,565.000,0.327,0.285,0.296,0.294,0.295
FR.ARBF.00,43.492,5.332,156.019,1736.349,1781.812,1796.852,566.000,0.361,0.363,0.391,0.413,0.394
NO.ARA0.00,69.535,25.506,128.266,1575.443,1593.563,1599.006,567.000,0.314,0.306,0.308,0.306,0.306
OX.BALD.,45.683,10.819,152.162,1715.491,1756.463,1769.818,568.000,0.429,0.346,0.336,0.331,0.338
KO.GAZ.,37.172,37.210,139.818,1645.469,1673.498,1682.245,569.000,0.534,0.421,0.410,0.411,0.414
CZ.OKC.,49.835,18.140,145.861,1680.365,1714.454,1725.310,570.000,0.493,0.469,0.478,0.476,0.483
IV.CESX.,42.608,12.587,153.815,1724.485,1767.358,1781.422,571.000,0.301,0.249,0.278,0.283,0.271
CH.DAGMA.,47.231,8.012,151.833,1713.689,1754.287,1767.504,572.000,0.219,0.198,0.193,0.200,0.209
FR.DOU.00,50.096,4.595,150.106,1704.173,1742.838,1755.342,573.000,0.206,0.278,0.282,0.281,0.281
CH.FUORN.,46.620,10.264,151.591,1712.362,1752.686,1765.802,574.000,0.591,0.544,0.535,0.533,0.533
GE.FALKS.,51.682,11.266,146.915,1686.324,1721.528,1732.779,575.000,0.407,0.445,0.449,0.449,0.450
CH.METMA.,47.712,8.253,151.332,1710.935,1750.967,1763.974,576.000,0.404,0.418,0.435,0.457,0.451
NL.OPLO.01,51.589,5.812,148.441,1694.899,1731.740,1743.580,577.000,0.474,0.500,0.505,0.510,0.506
CH.BERGE.,47.872,8.178,151.214,1710.286,1750.185,1763.143,578.000,0.336,0.366,0.378,0.393,0.391
CZ.JAVC.,48.859,17.671,146.790,1685.620,1720.691,1731.895,579.000,0.435,0.431,0.413,0.404,0.416
TH.KAMM.,51.048,12.431,147.085,1687.285,1722.670,1733.986,580.000,0.550,0.567,0.589,0.596,0.595
WI.ILAM.00,14.774,-60.875,127.306,1569.434,1586.825,1592.040,581.000,0.296,0.337,0.347,0.345,0.334
BW.HROE.,50.537,10.157,148.254,1693.853,1730.492,1742.259,582.000,0.372,0.356,0.360,0.359,0.354
FR.SALF.00,42.759,1.188,157.807,1745.865,1793.481,1809.331,583.000,0.510,0.557,0.566,0.579,0.575
IV.TOLF.,42.064,12.000,154.510,1728.242,1771.925,1786.296,584.000,0.349,0.379,0.389,0.392,0.391
NA.SABQ.01,17.627,-63.249,125.833,1560.150,1576.457,1581.334,585.000,0.475,0.530,0.546,0.540,0.537
PR.OBIP.,18.043,-66.606,122.833,1541.023,1555.247,1559.480,586.000,0.124,0.092,0.114,0.104,0.097
RO.GHRR.,46.061,27.408,143.483,1666.778,1698.408,1708.401,587.000,0.257,0.111,0.095,0.105,0.094
GR.GEC2.,48.844,13.701,148.452,1694.964,1731.818,1743.662,588.000,0.263,0.276,0.281,0.293,0.285
MD.PURM.,46.529,29.872,141.775,1656.907,1686.833,1696.233,589.000,0.126,0.105,0.110,0.108,0.106
NO.NB201.00,61.049,11.294,138.543,1637.952,1664.778,1673.115,590.000,0.296,0.340,0.358,0.359,0.350
CH.MUTEZ.,47.506,7.649,151.701,1712.964,1753.412,1766.574,591.000,0.207,0.220,0.237,0.251,0.251
CH.TRULL.,47.649,8.682,151.251,1710.493,1750.434,1763.408,592.000,0.499,0.559,0.566,0.569,0.570
RO.BURAR.,47.644,25.200,143.860,1668.949,1700.965,1711.092,593.000,0.371,0.275,0.228,0.213,0.241
DK.SUMG.10,72.574,-38.462,125.530,1558.235,1574.324,1579.133,594.000,0.100,0.123,0.089,0.065,0.088
CH.SLE.,47.764,8.492,151.210,1710.265,1750.160,1763.117,595.000,0.331,0.318,0.337,0.333,0.340
BW.BIB.,48.152,11.247,149.942,1703.259,1741.741,1754.179,596.000,-0.018,-0.029,-0.030,-0.026,-0.028
IV.HVZN.,37.178,14.715,156.295,1737.825,1783.618,1798.782,597.000,0.315,0.335,0.332,0.324,0.334
CH.VINZL.,46.452,6.278,153.058,1720.381,1762.378,1776.115,598.000,0.419,0.443,0.453,0.467,0.462
MN.BLY.,44.749,17.184,149.971,1703.420,1741.935,1754.385,599.000,0.354,0.326,0.340,0.344,0.339
GE.VSU.,58.462,26.735,136.169,1623.822,1648.473,1656.075,600.000,0.398,0.409,0.420,0.422,0.419
PL.KWP.,49.631,22.708,143.905,1669.205,1701.265,1711.408,601.000,0.020,0.046,0.043,0.044,0.043
KO.KONT.,37.957,32.356,143.375,1666.158,1697.680,1707.635,602.000,0.117,0.142,0.123,0.125,0.130
CH.CHASS.,47.161,7.121,152.170,1715.532,1756.512,1769.870,603.000,0.277,0.278,0.281,0.281,0.285
PM.ROSA.,38.721,-28.247,153.927,1725.094,1768.097,1782.211,604.000,0.154,0.312,0.305,0.305,0.308
HU.PSZ.,47.918,19.894,146.429,1683.579,1718.267,1729.335,605.000,0.466,0.439,0.439,0.437,0.440
IV.QLNO.,44.324,8.346,154.251,1726.844,1770.224,1784.480,606.000,0.532,0.507,0.523,0.525,0.519
KO.KULA.,38.514,28.661,145.958,1680.913,1715.105,1725.996,607.000,0.326,0.290,0.282,0.286,0.286
SI.MOSI.,46.616,10.550,151.488,1711.798,1752.006,1765.079,608.000,0.654,0.620,0.619,0.615,0.616
CR.7499.,45.819,15.698,149.937,1703.233,1741.710,1754.146,609.000,0.300,0.303,0.313,0.313,0.313
KV.LWI.,-2.239,28.802,138.912,1640.136,1667.308,1675.763,610.000,0.723,0.699,0.690,0.690,0.693
CH.DAVOX.,46.780,9.880,151.595,1712.382,1752.710,1765.827,611.000,0.692,0.640,0.654,0.655,0.652
IV.RMP.,41.812,12.705,154.349,1727.373,1770.868,1785.167,612.000,0.372,0.301,0.305,0.311,0.312
IV.CSNT.,43.473,11.290,153.751,1724.140,1766.939,1780.976,613.000,0.327,0.257,0.289,0.313,0.300
PM.PMOZ.,32.823,-17.197,164.569,1780.909,1837.062,1856.177,614.000,0.075,-0.023,-0.056,-0.080,-0.049
BW.SCE.,47.038,11.709,150.697,1707.441,1746.763,1759.509,615.000,0.404,0.310,0.307,0.297,0.303
IV.PIEI.,43.536,12.535,153.136,1720.800,1762.887,1776.657,616.000,0.311,0.347,0.374,0.395,0.375
IV.POFI.,41.717,13.712,153.900,1724.946,1767.917,1782.020,617.000,0.292,0.272,0.261,0.260,0.263
CZ.VRAC.,49.308,16.593,146.917,1686.337,1721.543,1732.796,618.000,0.473,0.422,0.438,0.439,0.436
PM.MTE.,40.400,-7.544,160.840,1761.766,1813.136,1830.410,619.000,0.211,0.269,0.281,0.286,0.293
DK.ISOG.,65.548,-38.976,130.762,1590.945,1611.018,1617.087,620.000,0.090,0.082,0.063,0.059,0.070
FN.MSF.,65.911,29.040,130.131,1587.040,1606.609,1612.515,621.000,0.062,0.065,0.065,0.065,0.066
GR.KHUS.,54.196,11.055,144.769,1674.150,1707.099,1717.553,622.000,0.268,0.242,0.237,0.230,0.236
FN.SGF.,67.442,26.526,129.658,1584.113,1603.310,1609.096,623.000,0.303,0.315,0.334,0.329,0.325
GR.GRC3.,48.889,11.584,149.200,1699.140,1736.808,1748.948,624.000,0.253,0.284,0.280,0.273,0.279
RD.ROSF.,48.336,-3.274,152.908,1719.563,1761.387,1775.060,625.000,0.381,0.411,0.412,0.407,0.416
NA.SABW.,17.628,-63.231,125.849,1560.253,1576.571,1581.452,626.000,0.368,0.394,0.420,0.408,0.401
GR.BUG.,51.441,7.271,148.238,1693.765,1730.387,1742.148,627.000,0.549,0.605,0.623,0.632,0.629
FR.SMPL.01,42.095,9.285,155.736,1734.834,1779.961,1794.875,628.000,0.142,0.153,0.165,0.177,0.168
IV.GUMA.,43.063,13.335,153.111,1720.665,1762.722,1776.482,629.000,0.156,0.221,0.231,0.221,0.228
CH.MESRY.,46.347,6.308,153.145,1720.850,1762.947,1776.722,630.000,0.221,0.271,0.299,0.308,0.301
TH.TAUT.,50.982,11.711,147.378,1688.938,1724.636,1736.064,631.000,0.361,0.369,0.397,0.415,0.402
BX.MAKGR.,-25.812,24.801,124.401,1551.056,1566.347,1570.909,632.000,0.524,0.557,0.554,0.547,0.548
IV.MUCR.,38.043,14.874,155.675,1734.504,1779.558,1794.445,633.000,-0.036,0.013,0.001,-0.006,0.005
IV.MILZ.,38.271,15.231,155.313,1732.562,1777.188,1791.913,634.000,0.108,0.105,0.118,0.124,0.111
NO.ARB3.00,69.532,25.511,128.267,1575.448,1593.569,1599.013,635.000,0.325,0.321,0.330,0.326,0.325
NO.NAO01.00,60.844,10.887,138.811,1639.535,1666.612,1675.035,636.000,0.395,0.426,0.440,0.438,0.438
OX.MARN.,45.638,11.210,152.043,1714.842,1755.678,1768.983,637.000,0.160,0.118,0.104,0.094,0.106
IV.INTR.,42.012,13.905,153.590,1723.265,1765.876,1779.843,638.000,0.086,0.174,0.178,0.183,0.178
DK.ILULI.,69.212,-51.105,124.860,1553.977,1569.589,1574.251,639.000,0.221,0.142,0.158,0.174,0.167
G.ECH.00,48.216,7.159,151.208,1710.254,1750.147,1763.103,640.000,0.530,0.501,0.497,0.499,0.498
KV.RSY.,-1.577,29.180,139.001,1640.656,1667.911,1676.394,641.000,0.645,0.599,0.589,0.591,0.593
OE.BIOA.,47.691,13.638,149.403,1700.266,1738.155,1750.376,642.000,0.324,0.386,0.404,0.409,0.403
PL.SUW.,54.013,23.181,140.694,1650.602,1679.471,1688.507,643.000,0.408,0.375,0.394,0.403,0.397
GR.SKMB.,54.718,9.439,144.716,1673.846,1706.739,1717.174,644.000,0.152,0.139,0.160,0.157,0.163
BW.RTSH.,47.754,12.850,149.667,1701.735,1739.914,1752.241,645.000,0.047,0.028,0.025,0.026,0.027
GR.GRA3.,49.761,11.317,148.553,1695.525,1732.488,1744.372,646.000,0.300,0.345,0.373,0.388,0.376
IV.SGG.,41.387,14.379,153.777,1724.283,1767.112,1781.160,647.000,0.260,0.297,0.288,0.280,0.295
GB.ESK.,55.317,-3.205,145.945,1680.841,1715.019,1725.906,648.000,0.312,0.276,0.287,0.295,0.291
LD.ACCN.,43.384,-73.668,120.181,1523.870,1536.388,1540.100,649.000,-0.086,0.066,0.071,0.071,0.068
FR.RUSF.06,43.929,5.482,155.578,1733.986,1778.925,1793.769,650.000,0.445,0.460,0.455,0.449,0.461
TH.SONN.,51.532,10.426,147.299,1688.490,1724.103,1735.501,651.000,0.086,0.086,0.086,0.085,0.087
WI.BIM.00,14.518,-61.066,127.059,1567.879,1585.085,1590.242,652.000,0.434,0.391,0.386,0.380,0.388
SX.FBE.,50.921,13.354,146.876,1686.105,1721.268,1732.504,653.000,0.278,0.274,0.290,0.287,0.293
CZ.PRA.,50.070,14.433,147.181,1687.827,1723.315,1734.668,654.000,0.124,0.151,0.156,0.159,0.158
IV.CELB.,42.747,10.211,154.806,1729.839,1773.869,1788.370,655.000,0.200,0.246,0.259,0.262,0.261
LU.DUDEL.,49.473,6.081,150.346,1705.496,1744.426,1757.028,656.000,0.294,0.291,0.284,0.275,0.279
KO.IKL.,36.237,33.685,142.776,1662.704,1693.622,1703.367,657.000,0.219,0.158,0.143,0.143,0.150
IV.TRTR.,42.808,13.914,153.011,1720.121,1762.064,1775.780,658.000,0.145,0.146,0.148,0.143,0.148
NO.ARC7.00,69.540,25.494,128.265,1575.436,1593.555,1598.998,659.000,0.323,0.316,0.319,0.317,0.317
GR.IGAD.,53.258,8.690,146.226,1682.433,1716.907,1727.899,660.000,0.205,0.207,0.208,0.214,0.212
CR.7422.,45.361,16.287,149.987,1703.513,1742.046,1754.502,661.000,0.445,0.469,0.487,0.490,0.487
FR.CFF.00,45.763,3.111,154.525,1728.320,1772.020,1786.396,662.000,0.221,0.223,0.267,0.288,0.270
NA.SABA.,17.621,-63.243,125.837,1560.177,1576.486,1581.364,663.000,0.497,0.541,0.548,0.540,0.536
CH.LADOL.,46.432,6.132,153.119,1720.709,1762.776,1776.540,664.000,0.355,0.386,0.385,0.395,0.397
BW.GELB.,48.163,11.251,149.931,1703.201,1741.672,1754.105,665.000,0.384,0.417,0.426,0.429,0.424
KQ.MRLW.,54.144,12.572,144.387,1671.967,1704.521,1714.837,666.000,0.029,0.035,0.037,0.039,0.037
GE.DAG.,76.771,-18.655,124.157,1549.503,1564.626,1569.135,667.000,0.230,0.270,0.260,0.255,0.260
CR.RIY.,45.325,14.483,150.872,1708.404,1747.920,1760.737,668.000,0.127,0.193,0.189,0.188,0.188
NL.DBN.01,52.102,5.177,148.093,1692.950,1729.415,1741.119,669.000,0.009,0.011,0.011,0.010,0.011
RD.MTLF.,43.341,2.218,157.021,1741.695,1788.359,1803.851,670.000,0.404,0.462,0.490,0.519,0.502
UD.MI29.,50.746,28.189,140.464,1649.255,1677.903,1686.863,671.000,0.226,0.274,0.289,0.290,0.283
NO.ARD3.00,69.537,25.548,128.256,1575.378,1593.490,1598.930,672.000,0.268,0.270,0.282,0.280,0.279
TH.BONN.,51.307,11.002,147.322,1688.618,1724.256,1735.663,673.000,0.295,0.294,0.307,0.308,0.308
BX.KOOLE.,-22.993,20.196,129.055,1580.363,1599.090,1604.726,674.000,0.526,0.581,0.582,0.566,0.571
CZ.SKAC.,50.568,14.136,146.888,1686.172,1721.347,1732.588,675.000,0.333,0.324,0.346,0.365,0.353
CH.BRANT.,46.938,6.473,152.561,1717.672,1759.099,1772.624,676.000,0.276,0.283,0.297,0.318,0.316
NO.ARD9.00,69.545,25.486,128.262,1575.418,1593.535,1598.977,677.000,0.320,0.313,0.316,0.314,0.313
NR.NE05.,52.087,5.171,148.107,1693.032,1729.512,1741.222,678.000,0.235,0.224,0.232,0.247,0.238
GB.FOEL.,52.889,-3.200,148.366,1694.479,1731.239,1743.050,679.000,0.267,0.281,0.275,0.263,0.270
HU.BSZH.,47.300,20.267,146.666,1684.918,1719.857,1731.014,680.000,0.160,0.100,0.082,0.080,0.086
GE.SLIT.,57.629,22.291,138.393,1637.063,1663.750,1672.039,681.000,0.485,0.486,0.497,0.501,0.496
IV.MABI.,46.055,10.514,151.972,1714.449,1755.204,1768.480,682.000,0.238,0.223,0.199,0.202,0.201
CH.ILLEZ.,46.219,6.940,153.068,1720.435,1762.444,1776.186,683.000,0.187,0.169,0.169,0.164,0.170
IV.FNVD.,44.168,11.123,153.271,1721.535,1763.777,1777.606,684.000,0.192,0.211,0.214,0.214,0.213
LU.KLAUS.,49.705,5.982,150.155,1704.445,1743.164,1755.688,685.000,0.369,0.395,0.379,0.371,0.376
ES.ESBB.,39.674,-3.963,161.581,1765.603,1817.911,1835.542,686.000,0.482,0.483,0.491,0.505,0.504
BW.MANZ.,49.986,12.108,148.092,1692.948,1729.412,1741.116,687.000,0.413,0.477,0.512,0.525,0.512
IV.PTQR.,42.022,13.401,153.842,1724.633,1767.537,1781.614,688.000,-0.007,0.029,0.029,0.026,0.024
KO.KTUT.,40.987,39.767,137.076,1629.243,1654.716,1662.595,689.000,-0.019,0.294,-0.049,-0.053,0.300
WI.DHS.00,16.289,-61.765,126.877,1566.736,1583.807,1588.922,690.000,0.508,0.418,0.377,0.407,0.416
CN.DRLN.,49.256,-57.503,130.592,1589.892,1609.828,1615.852,691.000,-0.199,0.014,0.002,0.004,0.008
