evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected
20140504_0915,-24.67,179.12,529.6,GB.LRW.,60.136,-1.178,144.533,1673.289,1705.985,1716.35,423.0,2.122,0.143,0.138,0.134,0.128,0.134,-2.4,0.6,0.544,0.215,-0.1,0.497,0.497,-11.8,0.467,0.497,-12.0,0.462,0.497,1.3,0.445,0.497,-12.0,0.451,0.497,0
20140504_0915,-24.67,179.12,529.6,KO.VRTB.,39.16,41.456,141.668,1656.769,1686.58,1695.941,424.0,0.769,0.198,0.068,0.064,0.063,0.065,-4.9,1.3,0.57,0.478,-3.6,0.496,0.496,-1.1,0.418,0.496,-7.9,0.307,0.496,-7.8,0.314,0.496,-1.4,0.36,0.496,0
20140504_0915,-24.67,179.12,529.6,IV.DOI.,44.504,7.247,159.095,1753.139,1802.321,1818.763,425.0,1.846,0.27,0.273,0.271,0.269,0.272,-5.7,-5.3,0.745,0.508,-6.0,0.564,0.564,-4.3,0.754,0.564,-4.4,0.752,0.564,-4.5,0.747,0.564,-4.4,0.751,0.564,0
20140504_0915,-24.67,179.12,529.6,IV.SACS.,42.849,11.91,158.996,1752.622,1801.683,1818.079,426.0,1.873,0.079,-0.036,-0.034,-0.031,-0.036,1.3,4.1,0.448,-0.51,6.3,0.554,0.554,6.7,0.472,0.554,6.6,0.472,0.554,6.5,0.466,0.554,6.6,0.47,0.554,0
20140504_0915,-24.67,179.12,529.6,TA.E62A.,46.62,-69.523,122.051,1536.463,1550.163,1554.235,427.0,0.387,0.057,-0.008,0.002,-0.001,-0.005,11.8,-1.0,0.509,-0.853,7.8,0.457,0.457,7.9,0.543,0.457,7.6,0.523,0.457,7.9,0.537,0.457,7.9,0.54,0.457,0
20140504_0915,-24.67,179.12,529.6,IV.GATE.,41.513,14.91,158.658,1750.843,1799.487,1815.726,428.0,1.751,0.13,0.166,0.167,0.057,0.165,0.6,0.1,0.776,0.662,-2.5,0.638,0.638,-8.3,0.633,0.638,-8.4,0.631,0.638,1.7,0.775,0.638,-8.4,0.628,0.638,0
20140504_0915,-24.67,179.12,529.6,CH.SGT02.,47.513,9.248,155.784,1735.579,1780.752,1795.683,429.0,1.188,0.179,0.148,0.149,0.151,0.15,2.3,2.7,0.379,0.379,-3.0,0.381,0.381,-7.7,0.592,0.381,-7.6,0.593,0.381,-7.7,0.588,0.381,-7.7,0.593,0.381,0
20140504_0915,-24.67,179.12,529.6,DK.SUMG.,72.574,-38.462,127.872,1573.459,1591.271,1596.617,430.0,1.027,0.128,0.012,0.076,0.09,0.056,2.3,2.4,0.827,0.721,1.9,0.857,0.857,1.4,0.835,0.857,1.3,0.834,0.857,1.4,0.831,0.857,1.5,0.835,0.857,0
20140504_0915,-24.67,179.12,529.6,GR.GRC2.,48.867,11.374,153.965,1725.784,1768.821,1782.947,431.0,2.327,0.139,0.129,0.125,0.122,0.122,-4.7,3.4,0.694,-0.91,0.0,0.795,0.795,1.7,0.613,0.795,1.8,0.58,0.795,1.5,0.578,0.795,1.6,0.598,0.795,0
20140504_0915,-24.67,179.12,529.6,CH.HASLI.,46.757,8.151,156.766,1740.821,1787.167,1802.539,432.0,0.394,0.007,-0.01,-0.006,-0.006,-0.009,-10.5,-2.2,0.53,0.248,-1.4,0.544,0.544,-1.0,0.405,0.544,-0.9,0.383,0.544,-0.8,0.419,0.544,-1.0,0.403,0.544,0
20140504_0915,-24.67,179.12,529.6,PL.OJC.,50.22,19.798,149.855,1703.264,1741.64,1754.039,433.0,1.002,0.129,0.114,0.114,0.123,0.117,10.2,0.1,0.376,-0.395,9.5,0.576,0.576,-1.8,0.519,0.576,-2.0,0.543,0.576,3.8,0.762,0.576,-2.0,0.533,0.576,0
20140504_0915,-24.67,179.12,529.6,FR.RUSF.04,43.94,5.475,160.043,1758.107,1808.466,1825.356,434.0,1.474,0.141,-0.036,-0.033,-0.024,-0.029,-4.7,-4.5,0.328,0.356,6.1,0.482,0.482,8.9,0.3,0.482,8.8,0.303,0.482,8.7,0.312,0.482,8.8,0.305,0.482,0
20140504_0915,-24.67,179.12,529.6,Y6.SHEY.,45.132,-61.986,127.271,1569.693,1587.051,1592.255,435.0,0.907,0.22,0.216,0.226,0.228,0.223,0.7,0.9,0.787,0.66,0.7,0.746,0.746,0.1,0.694,0.746,-0.5,0.696,0.746,-0.1,0.691,0.746,0.0,0.691,0.746,0
20140504_0915,-24.67,179.12,529.6,PM.PESTR.,38.867,-7.59,164.712,1782.123,1838.451,1857.633,436.0,1.824,0.294,0.062,0.073,0.071,0.071,0.2,1.1,0.742,0.537,1.5,0.888,0.888,1.7,0.837,0.888,1.7,0.795,0.888,1.9,0.75,0.888,1.7,0.797,0.888,0
20140504_0915,-24.67,179.12,529.6,FR.FNEB.00,42.903,2.106,161.602,1766.201,1818.524,1836.161,437.0,0.936,0.121,0.124,0.136,0.144,0.138,3.7,0.1,0.591,-0.449,5.4,0.61,0.61,-1.6,0.364,0.61,-1.4,0.373,0.61,-1.3,0.373,0.61,-1.4,0.369,0.61,0
20140504_0915,-24.67,179.12,529.6,GE.ARPR.,39.093,38.336,144.06,1670.58,1702.79,1712.985,438.0,2.689,0.032,0.113,0.1,0.102,0.107,-2.5,2.1,0.475,-0.406,-0.6,0.545,0.545,-0.1,0.538,0.545,-0.2,0.512,0.545,-0.1,0.519,0.545,-0.1,0.53,0.545,0
20140504_0915,-24.67,179.12,529.6,SX.GUNZ.,50.363,12.332,152.348,1716.994,1758.168,1771.598,439.0,1.97,0.324,0.247,0.242,0.236,0.241,-1.0,4.8,0.78,0.628,6.0,0.564,0.564,5.5,0.507,0.564,5.5,0.483,0.564,5.4,0.456,0.564,5.3,0.471,0.564,0
20140504_0915,-24.67,179.12,529.6,KZ.ABKAR.,49.256,59.943,127.256,1569.598,1586.944,1592.144,440.0,0.927,0.089,-0.131,-0.106,0.128,0.109,3.1,3.4,0.547,0.732,-2.4,0.42,0.42,2.8,0.518,0.42,-2.3,0.433,0.42,-11.1,0.444,0.42,-11.2,0.442,0.42,0
20140504_0915,-24.67,179.12,529.6,TH.MODW.,50.943,12.468,151.791,1713.945,1754.485,1767.68,441.0,1.594,0.271,0.24,0.245,0.246,0.242,0.8,1.2,0.459,0.545,6.7,0.534,0.534,6.7,0.488,0.534,6.7,0.484,0.534,6.7,0.466,0.534,6.7,0.495,0.534,0
20140504_0915,-24.67,179.12,529.6,IV.SALO.,45.618,10.524,157.125,1742.733,1789.512,1805.046,442.0,0.802,0.123,0.104,0.105,0.104,0.101,2.6,-0.2,0.634,-0.756,7.9,0.454,0.454,1.2,0.504,0.454,1.2,0.568,0.454,1.1,0.595,0.454,1.2,0.571,0.454,0
20140504_0915,-24.67,179.12,529.6,XJ.PR11.,-2.823,36.299,134.635,1615.08,1638.372,1645.512,443.0,9.963,0.253,0.244,0.246,0.246,0.245,-0.4,3.2,0.771,0.593,-13.1,0.213,0.213,-12.9,0.263,0.213,-13.2,0.218,0.213,-13.2,0.22,0.213,-13.0,0.242,0.213,0
20140504_0915,-24.67,179.12,529.6,YB.AT11.,37.758,38.376,144.281,1671.846,1704.282,1714.556,444.0,1.964,0.257,0.293,0.287,0.288,0.289,7.1,3.8,0.53,-0.687,-3.5,0.657,0.657,-2.7,0.766,0.657,-3.2,0.712,0.657,-3.0,0.727,0.657,-3.0,0.741,0.657,0
20140504_0915,-24.67,179.12,529.6,XK.Q06MQ.,-13.35,36.745,127.15,1568.936,1586.203,1591.379,445.0,0.347,0.013,0.014,0.014,0.014,0.014,9.5,-3.7,0.561,-0.996,-8.7,0.471,0.471,-8.8,0.47,0.471,-8.9,0.473,0.471,-8.9,0.476,0.471,-8.9,0.473,0.471,0
20140504_0915,-24.67,179.12,529.6,1G.SA03.,70.503,29.067,131.015,1592.983,1613.25,1619.383,446.0,0.228,-0.202,0.051,0.055,0.064,0.064,-5.3,4.3,0.511,-0.791,3.9,0.729,0.729,4.2,0.576,0.729,4.4,0.563,0.729,4.5,0.554,0.729,4.4,0.561,0.729,0
20140504_0915,-24.67,179.12,529.6,IV.BULG.,40.078,15.378,159.431,1754.906,1804.505,1821.105,447.0,3.38,0.182,0.135,0.143,0.145,0.138,2.4,2.8,0.493,0.553,3.8,0.619,0.619,2.2,0.846,0.619,2.1,0.845,0.619,2.0,0.851,0.619,2.1,0.848,0.619,0
20140504_0915,-24.67,179.12,529.6,IV.LPEL.,42.047,14.183,158.619,1750.636,1799.232,1815.453,448.0,2.147,0.014,0.136,0.136,0.068,0.137,8.8,-4.2,0.325,-0.611,-11.2,0.576,0.576,-0.1,0.682,0.576,-0.1,0.709,0.576,0.3,0.602,0.576,-0.1,0.709,0.576,0
20140504_0915,-24.67,179.12,529.6,CH.LAUCH.,46.416,7.772,157.177,1743.012,1789.853,1805.412,449.0,0.824,0.042,0.168,0.161,0.157,0.167,2.7,-3.1,0.623,-0.772,-0.1,0.634,0.634,-1.7,0.672,0.634,-1.8,0.664,0.634,-1.8,0.644,0.634,-1.7,0.664,0.634,0
20140504_0915,-24.67,179.12,529.6,GB.CWF.,52.738,-1.308,151.93,1714.705,1755.402,1768.655,450.0,1.014,0.032,0.123,0.132,0.141,0.131,3.9,-1.5,0.534,0.304,-0.6,0.549,0.549,-3.2,0.436,0.549,-8.9,0.442,0.549,-8.9,0.466,0.549,-8.9,0.46,0.549,0
20140504_0915,-24.67,179.12,529.6,GE.GVD.,34.839,24.087,156.148,1737.524,1783.13,1798.224,451.0,0.709,0.085,0.109,0.109,0.11,0.109,3.3,-4.2,0.426,-0.323,-0.8,0.593,0.593,-6.8,0.44,0.593,-7.1,0.393,0.593,-7.1,0.406,0.593,-7.0,0.418,0.593,0
20140504_0915,-24.67,179.12,529.6,TT.TAMR.00,37.047,9.109,164.964,1783.404,1840.061,1859.372,452.0,0.533,0.126,0.091,0.089,0.092,0.091,4.7,4.5,0.474,0.432,4.0,0.287,0.287,2.9,0.376,0.287,3.0,0.39,0.287,3.1,0.394,0.287,3.0,0.387,0.287,0
20140504_0915,-24.67,179.12,529.6,GE.IMMV.,35.461,23.981,156.025,1736.871,1782.331,1797.37,453.0,1.225,0.097,0.087,0.088,0.087,0.087,1.8,-2.9,0.366,-0.146,-6.3,0.44,0.44,3.0,0.494,0.44,-5.0,0.478,0.44,-5.0,0.472,0.44,2.9,0.477,0.44,0
20140504_0915,-24.67,179.12,529.6,CH.SIMPL.,46.24,8.02,157.28,1743.559,1790.524,1806.13,454.0,1.385,-0.026,0.018,0.012,0.01,0.016,-3.5,-3.2,0.472,0.597,-4.2,0.753,0.753,-8.5,0.665,0.753,-8.5,0.672,0.753,-8.6,0.656,0.753,-8.5,0.665,0.753,0
20140504_0915,-24.67,179.12,529.6,IV.GUAR.,41.794,13.312,159.226,1753.831,1803.175,1819.68,455.0,2.175,0.007,0.075,0.077,0.08,0.076,3.1,-2.8,0.645,-0.222,-6.5,0.687,0.687,2.0,0.774,0.687,1.9,0.765,0.687,1.8,0.764,0.687,1.9,0.768,0.687,0
20140504_0915,-24.67,179.12,529.6,CH.VANNI.,46.21,7.597,157.412,1744.258,1791.384,1807.049,456.0,1.302,0.19,0.149,0.149,0.148,0.147,1.7,2.9,0.456,0.13,8.6,0.325,0.325,-3.0,0.697,0.325,-3.0,0.698,0.325,-3.1,0.688,0.325,-3.0,0.694,0.325,0
20140504_0915,-24.67,179.12,529.6,IV.MELA.,41.706,15.127,158.406,1749.518,1797.853,1813.976,457.0,1.003,0.105,0.21,0.204,0.205,0.205,5.2,-3.1,0.565,-0.509,-4.1,0.641,0.641,2.1,0.699,0.641,2.0,0.699,0.641,2.0,0.709,0.641,2.0,0.702,0.641,0
20140504_0915,-24.67,179.12,529.6,G.MPG.00,5.11,-52.644,126.68,1565.978,1582.896,1587.963,458.0,3.148,0.662,0.652,0.735,0.684,0.662,1.4,1.7,0.906,0.9,1.3,0.88,0.88,1.4,0.872,0.88,0.7,0.871,0.88,1.1,0.873,0.88,1.3,0.872,0.88,0
20140504_0915,-24.67,179.12,529.6,OE.OBKA.,46.509,14.549,154.917,1730.92,1775.07,1789.615,459.0,0.897,0.046,0.131,0.131,0.133,0.13,-6.0,-3.0,0.747,-0.795,-3.8,0.653,0.653,-4.5,0.26,0.653,-8.5,0.349,0.653,-8.4,0.405,0.653,-8.4,0.352,0.653,0
20140504_0915,-24.67,179.12,529.6,YB.AT18.,37.443,37.959,144.661,1674.017,1706.844,1717.255,460.0,1.947,0.243,0.271,0.265,0.268,0.269,-3.4,5.3,0.466,-0.726,-1.0,0.619,0.619,-0.5,0.754,0.619,-1.1,0.62,0.619,-0.9,0.654,0.619,-0.7,0.694,0.619,0
20140504_0915,-24.67,179.12,529.6,GR.BKSB.,52.995,9.4,150.633,1707.57,1746.809,1759.524,461.0,1.207,0.074,0.09,0.089,0.092,0.094,1.0,-2.1,0.916,-0.746,5.8,0.441,0.441,-3.6,0.795,0.441,-3.6,0.791,0.441,-3.7,0.793,0.441,-3.7,0.794,0.441,0
20140504_0915,-24.67,179.12,529.6,DK.NRS.,61.16,-45.419,132.692,1603.276,1624.917,1631.503,462.0,1.126,0.032,0.045,0.045,0.045,0.043,-2.5,-2.6,0.723,0.643,2.6,0.469,0.469,2.0,0.444,0.469,1.6,0.458,0.469,1.5,0.469,0.469,1.8,0.45,0.469,0
20140504_0915,-24.67,179.12,529.6,CH.LLS.,46.847,9.008,156.461,1739.2,1785.181,1800.415,463.0,1.739,0.118,0.077,0.081,0.088,0.083,-3.1,0.3,0.635,-0.569,3.2,0.766,0.766,0.7,0.662,0.766,0.8,0.634,0.766,0.8,0.602,0.766,0.7,0.629,0.766,0
20140504_0915,-24.67,179.12,529.6,1G.SA31.,64.991,18.501,137.788,1633.957,1660.075,1668.171,464.0,1.604,0.113,0.071,0.074,0.077,0.075,-0.6,0.7,0.777,0.839,-4.3,0.731,0.731,-2.1,0.818,0.731,-2.1,0.792,0.731,-2.1,0.783,0.731,-2.1,0.795,0.731,0
20140504_0915,-24.67,179.12,529.6,EE.MTSE.,58.714,23.815,141.762,1657.314,1687.217,1696.609,465.0,1.098,-0.01,0.036,0.039,0.046,0.039,0.4,-2.6,0.669,0.416,-3.0,0.772,0.772,-2.3,0.633,0.772,-2.5,0.609,0.772,-2.4,0.608,0.772,-2.4,0.611,0.772,0
20140504_0915,-24.67,179.12,529.6,DK.DAG.,76.771,-18.655,127.181,1569.13,1586.42,1591.604,466.0,1.752,0.039,0.151,0.051,0.049,0.033,1.0,4.6,0.677,-0.446,1.0,0.705,0.705,0.7,0.704,0.705,10.4,0.614,0.705,10.4,0.616,0.705,10.3,0.633,0.705,0
20140504_0915,-24.67,179.12,529.6,XJ.LN35.,-2.63,36.006,134.984,1617.184,1640.779,1648.022,467.0,2.433,0.426,0.44,0.44,0.437,0.44,0.8,0.6,0.59,0.617,1.0,0.391,0.391,1.3,0.399,0.391,1.0,0.395,0.391,1.0,0.384,0.391,1.2,0.387,0.391,0
20140504_0915,-24.67,179.12,529.6,IV.ARVD.,43.498,12.942,158.034,1747.55,1795.431,1811.381,468.0,1.127,-0.101,0.041,0.036,0.032,0.033,0.1,3.3,0.768,-0.197,-4.6,0.571,0.571,-3.8,0.436,0.571,-3.8,0.428,0.571,-3.9,0.42,0.571,-3.8,0.428,0.571,0
20140504_0915,-24.67,179.12,529.6,KO.PTK.,38.892,39.392,143.294,1666.175,1697.605,1707.528,469.0,1.752,0.11,0.032,0.052,0.048,0.045,7.3,4.1,0.723,-0.536,7.6,0.494,0.494,8.5,0.579,0.494,8.2,0.574,0.494,8.3,0.571,0.494,8.3,0.575,0.494,0
20140504_0915,-24.67,179.12,529.6,DK.NUUG.,71.538,-53.2,124.877,1554.563,1570.18,1574.843,470.0,0.565,0.253,0.032,0.083,0.097,0.063,2.3,1.9,0.863,0.755,2.1,0.807,0.807,2.3,0.563,0.807,1.7,0.6,0.807,1.9,0.606,0.807,2.1,0.577,0.807,0
20140504_0915,-24.67,179.12,529.6,NO.NC405.00,61.113,11.715,142.55,1661.883,1692.567,1702.23,471.0,1.46,0.025,0.091,0.098,0.102,0.096,-3.0,-2.5,0.465,0.262,-2.7,0.722,0.722,0.7,0.777,0.722,0.6,0.789,0.722,0.5,0.798,0.722,0.6,0.79,0.722,0
20140504_0915,-24.67,179.12,529.6,XK.B08TS.,-20.164,22.459,129.743,1585.121,1604.377,1610.182,472.0,26.039,0.699,0.714,0.715,0.712,0.71,0.9,0.9,0.959,0.961,0.1,0.952,0.952,0.0,0.968,0.952,0.0,0.969,0.952,-0.2,0.971,0.952,-0.1,0.971,0.952,1
20140504_0915,-24.67,179.12,529.6,IV.MGR.,40.138,15.554,159.293,1754.181,1803.608,1820.143,473.0,1.138,0.082,0.066,0.062,0.064,0.066,2.7,-1.1,0.467,-0.61,-6.0,0.808,0.808,2.0,0.566,0.808,1.9,0.555,0.808,1.8,0.554,0.808,1.9,0.559,0.808,0
20140504_0915,-24.67,179.12,529.6,GR.GRB2.,49.27,11.668,153.518,1723.364,1765.882,1779.813,474.0,3.019,0.252,0.248,0.25,0.252,0.249,-0.1,4.5,0.676,0.312,4.2,0.44,0.44,9.8,0.508,0.44,9.8,0.522,0.44,9.8,0.526,0.44,9.9,0.52,0.44,0
20140504_0915,-24.67,179.12,529.6,TA.H65A.,44.696,-68.247,122.831,1541.484,1555.699,1559.929,475.0,3.804,0.333,0.446,0.425,0.441,0.445,-0.1,-0.5,0.701,0.747,-0.1,0.77,0.77,-0.7,0.671,0.77,-1.1,0.655,0.77,-0.8,0.671,0.77,-0.8,0.668,0.77,0
20140504_0915,-24.67,179.12,529.6,AF.BOBN.,-1.66,29.237,140.681,1651.013,1679.862,1688.89,476.0,0.886,0.03,0.046,0.034,0.03,0.039,-7.5,4.4,0.346,-0.671,-8.5,0.47,0.47,-8.3,0.469,0.47,-8.4,0.474,0.47,-8.5,0.474,0.47,-8.4,0.47,0.47,0
20140504_0915,-24.67,179.12,529.6,XK.W02NB.,-13.724,33.56,128.978,1580.365,1599.025,1604.639,477.0,6.143,0.519,0.545,0.55,0.548,0.548,0.9,1.0,0.958,0.957,0.3,0.904,0.904,0.3,0.908,0.904,0.0,0.906,0.904,0.0,0.905,0.904,0.1,0.906,0.904,0
20140504_0915,-24.67,179.12,529.6,GE.PABE.,55.505,23.968,144.194,1671.347,1703.694,1713.937,478.0,0.571,0.029,0.088,0.088,-0.014,0.087,-0.1,1.7,0.882,0.835,0.2,0.406,0.406,-8.0,0.274,0.406,-8.2,0.295,0.406,-7.9,0.302,0.406,-8.2,0.289,0.406,0
20140504_0915,-24.67,179.12,529.6,CH.DIX.,46.081,7.408,157.578,1745.14,1792.467,1808.208,479.0,0.326,0.055,0.004,0.004,0.026,0.003,-0.1,-1.1,0.52,0.395,-2.0,0.556,0.556,-0.6,0.348,0.556,-0.7,0.325,0.556,8.3,0.509,0.556,8.2,0.326,0.556,0
20140504_0915,-24.67,179.12,529.6,GR.GRA1.,49.691,11.22,153.265,1721.988,1764.213,1778.035,480.0,1.871,0.237,0.312,0.318,0.317,0.313,6.4,3.2,0.515,-0.069,0.1,0.602,0.602,0.6,0.485,0.602,0.5,0.486,0.602,0.3,0.487,0.602,0.4,0.494,0.602,0
20140504_0915,-24.67,179.12,529.6,KO.AFSR.,39.447,33.071,147.919,1692.459,1728.727,1740.36,481.0,2.134,0.055,-0.008,-0.009,-0.011,-0.01,12.1,2.9,0.446,-0.444,11.3,0.375,0.375,12.1,0.458,0.375,-1.2,0.368,0.375,12.1,0.396,0.375,12.1,0.421,0.375,0
20140504_0915,-24.67,179.12,529.6,1G.SA32.,64.988,13.581,138.616,1638.867,1665.753,1674.111,482.0,0.707,0.025,0.063,0.062,0.06,0.064,-13.2,-4.8,0.174,-0.47,9.0,0.565,0.565,7.2,0.495,0.565,7.2,0.493,0.565,7.3,0.489,0.565,7.2,0.492,0.565,0
20140504_0915,-24.67,179.12,529.6,MN.TUE.,46.472,9.347,156.712,1740.535,1786.816,1802.163,483.0,0.871,-0.021,-0.017,-0.01,-0.006,-0.01,7.5,-5.5,0.416,-0.49,-3.0,0.567,0.567,-4.4,0.532,0.567,-4.4,0.534,0.567,5.9,0.526,0.567,5.9,0.53,0.567,0
20140504_0915,-24.67,179.12,529.6,SX.WERN.,50.287,12.376,152.403,1717.296,1758.533,1771.986,484.0,1.381,0.287,0.29,0.285,0.288,0.289,1.8,1.5,0.804,0.565,1.9,0.631,0.631,1.6,0.785,0.631,1.5,0.777,0.631,1.4,0.745,0.631,1.4,0.77,0.631,0
20140504_0915,-24.67,179.12,529.6,YB.AT37.,37.244,36.492,145.844,1680.752,1714.814,1725.659,485.0,5.006,0.195,0.215,0.219,0.214,0.214,-6.9,-0.2,0.346,-0.375,-5.2,0.586,0.586,-4.6,0.555,0.586,6.5,0.62,0.586,6.6,0.599,0.586,6.7,0.579,0.586,0
20140504_0915,-24.67,179.12,529.6,G.SSB.10,45.279,4.542,158.93,1752.276,1801.255,1817.62,486.0,1.004,-0.093,0.104,0.104,0.104,0.104,4.7,4.3,0.394,0.46,-3.9,0.689,0.689,5.7,0.634,0.689,5.7,0.638,0.689,5.6,0.639,0.689,5.6,0.636,0.689,0
20140504_0915,-24.67,179.12,529.6,GU.PCP.,44.541,8.545,158.704,1751.084,1799.785,1816.045,487.0,1.996,0.243,0.148,0.151,0.147,0.145,-5.6,-5.2,0.729,0.778,-7.9,0.652,0.652,-7.0,0.544,0.652,-7.0,0.544,0.652,-7.1,0.554,0.652,-7.0,0.547,0.652,0
20140504_0915,-24.67,179.12,529.6,GB.KESW.,54.589,-3.105,150.036,1704.268,1742.845,1755.316,488.0,1.06,0.316,0.295,0.301,0.295,0.301,0.8,1.1,0.707,0.78,-2.4,0.773,0.773,0.9,0.669,0.773,0.6,0.717,0.773,0.5,0.733,0.773,0.6,0.724,0.773,0
20140504_0915,-24.67,179.12,529.6,NO.SPB4.00,78.179,16.348,125.898,1561.042,1577.388,1582.277,489.0,0.892,0.122,-0.185,-0.192,-0.199,-0.194,-1.9,-4.6,0.663,-0.93,-4.8,0.669,0.669,-4.5,0.564,0.669,-4.5,0.569,0.669,-4.5,0.574,0.669,-4.5,0.572,0.669,0
20140504_0915,-24.67,179.12,529.6,KO.KDZE.,41.313,31.443,148.467,1695.535,1732.395,1744.242,490.0,0.0,,,,,,-16.0,-8.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,0
20140504_0915,-24.67,179.12,529.6,TH.LEIB1.,50.576,11.198,152.466,1717.639,1758.947,1772.427,491.0,0.458,0.001,0.002,0.003,0.003,0.003,-0.1,-3.8,0.628,0.928,-12.6,0.549,0.549,-12.1,0.435,0.549,-12.2,0.433,0.549,-12.3,0.436,0.549,-12.3,0.43,0.549,0
20140504_0915,-24.67,179.12,529.6,KO.CEYT.,37.011,35.748,146.47,1684.3,1719.023,1730.103,492.0,0.393,0.064,0.041,0.043,0.043,0.042,-1.3,-1.6,0.613,0.539,2.7,0.508,0.508,3.8,0.552,0.508,3.2,0.677,0.508,3.3,0.653,0.508,3.5,0.621,0.508,0
20140504_0915,-24.67,179.12,529.6,IV.RNI2.,41.703,14.152,158.894,1752.087,1801.022,1817.37,493.0,3.754,0.159,0.047,0.054,0.05,0.05,0.8,-1.3,0.585,-0.257,-9.9,0.394,0.394,6.0,0.381,0.394,6.0,0.387,0.394,5.9,0.387,0.394,6.0,0.385,0.394,0
20140504_0915,-24.67,179.12,529.6,LX.GGNV.,38.718,-9.151,164.305,1780.058,1835.858,1854.834,494.0,1.943,0.391,0.37,0.404,0.4,0.398,1.7,5.1,0.715,-0.626,0.4,0.764,0.764,1.0,0.817,0.764,0.9,0.83,0.764,0.9,0.827,0.764,0.9,0.827,0.764,0
20140504_0915,-24.67,179.12,529.6,RD.LOR.,47.268,3.859,157.089,1742.545,1789.281,1804.799,495.0,1.178,0.121,0.035,0.033,0.032,0.033,5.2,5.3,0.621,0.758,3.6,0.514,0.514,0.5,0.607,0.514,0.5,0.592,0.514,0.4,0.575,0.514,0.5,0.585,0.514,0
20140504_0915,-24.67,179.12,529.6,TH.GRZ1.,50.691,12.22,152.086,1715.563,1756.438,1769.758,496.0,1.615,0.279,0.317,0.312,0.313,0.311,-0.9,-0.6,0.57,0.639,-0.5,0.526,0.526,-1.0,0.846,0.526,-1.2,0.848,0.526,-1.2,0.846,0.526,-1.2,0.845,0.526,0
20140504_0915,-24.67,179.12,529.6,IV.AOI.,43.55,13.602,157.709,1745.833,1793.319,1809.12,497.0,1.028,0.151,0.189,0.182,0.186,0.183,5.7,4.9,0.375,0.08,-0.3,0.669,0.669,-2.2,0.543,0.669,-2.3,0.531,0.669,-2.3,0.525,0.669,-2.3,0.533,0.669,0
20140504_0915,-24.67,179.12,529.6,YB.AT40.,38.849,32.451,148.553,1696.012,1732.965,1744.845,498.0,0.856,0.296,-0.098,0.248,0.247,0.25,-1.0,3.3,0.61,-0.435,4.4,0.631,0.631,1.3,0.77,0.631,4.7,0.725,0.631,4.7,0.713,0.631,4.8,0.706,0.631,0
20140504_0915,-24.67,179.12,529.6,YB.AT12.,39.452,34.745,146.676,1685.464,1720.405,1731.562,499.0,0.697,0.286,0.203,0.208,0.208,0.207,2.0,2.3,0.641,0.474,-4.7,0.572,0.572,-2.8,0.621,0.572,7.3,0.599,0.572,7.4,0.544,0.572,-3.6,0.46,0.572,0
20140504_0915,-24.67,179.12,529.6,XK.W08KB.,-11.61,34.296,130.059,1587.08,1606.585,1612.469,500.0,8.227,0.529,0.591,0.596,0.591,0.591,1.4,1.4,0.954,0.945,0.7,0.953,0.953,0.7,0.958,0.953,0.5,0.953,0.953,0.4,0.948,0.953,0.5,0.953,0.953,0
20140504_0915,-24.67,179.12,529.6,FR.ARTF.00,43.587,5.805,160.307,1759.481,1810.171,1827.186,501.0,0.873,0.166,0.117,0.121,0.126,0.122,4.1,0.2,0.643,-0.41,0.2,0.869,0.869,2.5,0.759,0.869,2.4,0.74,0.869,2.2,0.717,0.869,2.3,0.731,0.869,0
20140504_0915,-24.67,179.12,529.6,TH.ZEITZ.,51.051,12.126,151.788,1713.93,1754.467,1767.661,502.0,1.153,0.142,0.183,0.179,0.18,0.179,-0.9,-0.5,0.756,0.803,4.9,0.332,0.332,-0.1,0.38,0.332,-0.1,0.356,0.332,-11.2,0.323,0.332,-0.1,0.344,0.332,0
20140504_0915,-24.67,179.12,529.6,EI.IWEX.,52.374,-6.774,151.936,1714.742,1755.447,1768.703,503.0,1.813,0.098,0.161,0.155,0.149,0.151,-3.8,-3.4,0.507,0.596,-2.5,0.874,0.874,-0.2,0.644,0.874,-0.2,0.644,0.874,-0.3,0.614,0.874,-0.3,0.62,0.874,0
20140504_0915,-24.67,179.12,529.6,FR.TURF.00,43.975,7.392,159.549,1755.52,1805.264,1821.919,504.0,1.292,0.162,0.054,0.056,0.061,0.057,-6.9,4.7,0.535,-0.805,1.0,0.425,0.425,2.4,0.392,0.425,2.4,0.395,0.425,2.3,0.411,0.425,2.3,0.402,0.425,0
20140504_0915,-24.67,179.12,529.6,YB.AT09.,38.402,37.57,144.785,1674.726,1707.681,1718.137,505.0,3.281,0.224,0.252,0.24,0.247,0.249,7.6,4.1,0.53,-0.553,9.9,0.551,0.551,10.0,0.377,0.551,9.6,0.471,0.551,9.7,0.449,0.551,9.8,0.423,0.551,0
